Group,Average
Otu001208,5.52176E-05
Otu001209,0.000526826
Otu001210,0.000806766
Otu001211,0.000596674
Otu001212,0
Otu001213,0
Otu001214,0
Otu001215,0
Otu001216,0
Otu001217,0
Otu001218,0.006783422
Otu001219,0.006340595
Otu001220,0.00481451
Otu001221,0.004257764
Otu001222,0.00573244
Otu001223,0.005275812
Otu001224,0.004218315
Otu001225,0.004797417
Otu001226,0.004446648
Otu001227,0.0039772
Otu001228,0.003480731
Otu001229,0.006887807
Otu001230,0.002200545
Otu001231,0.001950823
Otu001232,0
Otu001233,0.000766533
Otu001234,0
Otu001235,0.000186551
Otu001236,1.84059E-05
Otu001237,0.001148032
Otu001238,0
Otu001239,0
Otu001240,0
Otu001241,0.000814224
Otu001242,0
Otu001243,0.013905022
Otu001244,0.005880433
Otu001245,0.010335595
Otu001246,0.005293114
Otu001247,0.004444609
Otu001248,0.003891848
Otu001249,0.016021047
Otu001250,0.002816256
Otu001251,0.00211196
Otu001252,0.000948954
Otu001253,0.00066659
Otu001254,0
Otu001255,0.001800636
Otu001256,0.000590235
Otu001257,0
Otu001258,0
Otu001259,0.000963359
Otu001260,0.000213438
Otu001261,8.31099E-05
Otu001262,0
Otu001263,0.000119922
Otu001264,0.014373927
Otu001265,0.005904477
Otu001266,0.015473848
Otu001267,0.004345456
Otu001268,0.00395035
Otu001269,0.00401102
Otu001270,0.003813388
Otu001271,0.016902974
Otu001272,0.004297113
Otu001273,0.006209545
Otu001274,0.006507185
Otu001275,0.005672019
Otu001276,0.001778812
Otu001277,0.00017196
Otu001278,0
Otu001279,0.004028993
Otu001280,0.000681017
Otu001281,0
Otu001282,0.001314617
Otu001283,0
Otu001284,0.000490453
Otu001285,0.001063923
Otu001286,0.000950401
Otu001287,0.000938337
Otu001288,0.000556027
Otu001289,0
Otu001290,0
Otu001291,0
Otu001292,0
Otu001293,0
Otu001294,0
Otu001295,0
Otu001296,0
Otu001297,0.000201719
Otu001298,0.00184675
Otu001299,0.00483087
Otu001300,0.003770904
Otu001301,0.003979273
Otu001302,0.002949977
Otu001303,0.005139858
Otu001304,0.001007133
Otu001305,0.001675714
Otu001306,0.00098991
Otu001307,0
Otu001308,0
Otu001309,0.002335219
Otu001310,7.37577E-05
Otu001311,6.16636E-05
Otu001312,0.000759152
Otu001313,0.000263938
Otu001314,0
Otu001315,0
Otu001316,0.00046367
Otu001317,0.000128841
Otu001318,0.00104894
Otu001319,0.000241961
Otu001320,0.001094713
Otu001321,0
Otu001322,0
Otu001323,0
Otu001324,0.000147247
Otu001325,0.000733618
Otu001326,0
Otu001327,0
Otu001328,0
Otu001329,0.000860901
Otu001330,0
Otu001331,0.000200084
Otu001332,0.004644905
Otu001333,0.005052641
Otu001334,0.006795324
Otu001335,0.006398819
Otu001336,0.005799307
Otu001337,0.001677963
Otu001338,0.001495535
Otu001339,0.000600253
Otu001340,0.001377889
Otu001341,0.000752219
Otu001342,0.000393875
Otu001343,0
Otu001344,0
Otu001345,0
Otu001346,0
Otu001347,0
Otu001348,0.000106201
Otu001349,0.000145545
Otu001350,0.007780769
Otu001351,0.007535151
Otu001352,0.006247549
Otu001353,0.003677366
Otu001354,0.004193654
Otu001355,0.003710451
Otu001356,0.003361933
Otu001357,0.001662514
Otu001358,0.0006258
Otu001359,0.001371691
Otu001360,0.002711045
Otu001361,0.000196086
Otu001362,0.000134024
Otu001363,0
Otu001364,0
Otu001365,4.03439E-05
Otu001366,0.000836496
Otu001367,0
Otu001368,0
Otu001369,0
Otu001370,0.000600253
Otu001371,0
Otu001372,0
Otu001373,0
Otu001374,0.000413143
Otu001375,0.00135057
Otu001376,0.012811541
Otu001377,0.012766489
Otu001378,0.012211122
Otu001379,0.004799818
Otu001380,0.004093755
Otu001381,0.004827657
Otu001382,0.004170733
Otu001383,0.003573119
Otu001384,0.004469501
Otu001385,0.004333669
Otu001386,0.004057821
Otu001387,0.003727547
Otu001388,0.007488619
Otu001389,0.003731314
Otu001390,0.003639335
Otu001391,0.013019103
Otu001392,0.000923205
Otu001393,0.001813759
Otu001394,0
Otu001395,0.000600253
Otu001396,0.001645833
Otu001397,0.000607394
Otu001398,0.001353307
Otu001399,0.000429217
Otu001400,0.000767988
Otu001401,0.00033244
Otu001402,0.000906539
Otu001403,0.000121032
Otu001404,0.000797636
Otu001405,0
Otu001406,0.000121032
Otu001407,0
Otu001408,0
Otu001409,0.000200985
Otu001410,7.71465E-05
Otu001411,0
Otu001412,0
Otu001413,0
Otu001414,0
Otu001415,0.006098822
Otu001416,0.00284312
Otu001417,0.004778962
Otu001418,0.00501672
Otu001419,0.004357478
Otu001420,0.004001608
Otu001421,0.001376731
Otu001422,0.009216271
Otu001423,0.001107325
Otu001424,0.001866468
Otu001425,0.001838822
Otu001426,0.000377199
Otu001427,0.000588988
Otu001428,0.000681401
Otu001429,0.00041934
Otu001430,0.003782898
Otu001431,0
Otu001432,0.000143966
Otu001433,0
Otu001434,0.000193465
Otu001435,0.000338805
Otu001436,0
Otu001437,0.001481279
Otu001438,0.000138053
Otu001439,0.000988969
Otu001440,0
Otu001441,4.79858E-05
Otu001442,0
Otu001443,0
Otu001444,0
Otu001445,0
Otu001446,0
Otu001447,0
Otu001448,0
Otu001449,0
Otu001450,0
Otu001451,0.003255932
Otu001452,0.003987684
Otu001453,0.004286546
Otu001454,0.013069801
Otu001455,0.00086689
Otu001456,0.001749151
Otu001457,0.001550654
Otu001458,0.000570582
Otu001459,0.000444477
Otu001460,0.002153519
Otu001461,0
Otu001462,3.77199E-05
Otu001463,0.000458362
Otu001464,0
Otu001465,3.85733E-05
Otu001466,3.85733E-05
Otu001467,0.001060577
Otu001468,0.000163244
Otu001469,0
Otu001470,3.77199E-05
Otu001471,0.000823772
Otu001472,0
Otu001473,0
Otu001474,0
Otu001475,0
Otu001476,0.001450612
Otu001477,0.012995589
Otu001478,0.004151987
Otu001479,0.005959584
Otu001480,0.003616295
Otu001481,0.004303723
Otu001482,0.003556327
Otu001483,0.004404326
Otu001484,0.004886115
Otu001485,0.006196979
Otu001486,0.001139384
Otu001487,0.000839277
Otu001488,0.000440383
Otu001489,0.001112677
Otu001490,0.000552176
Otu001491,0.00126144
Otu001492,0.00147631
Otu001493,0.001210316
Otu001494,0.000147247
Otu001495,0.000989815
Otu001496,0.002264359
Otu001497,0.00125106
Otu001498,0.000601125
Otu001499,0.000912899
Otu001500,0.000699798
Otu001501,0.000233623
Otu001502,0
Otu001503,0.000201719
Otu001504,0.000220884
Otu001505,0.000161431
Otu001506,0.002538188
Otu001507,0
Otu001508,0
Otu001509,0
Otu001510,0.000643446
Otu001511,0
Otu001512,0
Otu001513,0
Otu001514,0.000110435
Otu001515,0.009645028
Otu001516,0.003804775
Otu001517,0.003843364
Otu001518,0.005786782
Otu001519,0.005267076
Otu001520,0.003584907
Otu001521,0.003466568
Otu001522,0.001485039
Otu001523,0.001450612
Otu001524,0.001169972
Otu001525,0.001169972
Otu001526,0
Otu001527,0.001075862
Otu001528,0.000387477
Otu001529,0.000792534
Otu001530,0
Otu001531,0
Otu001532,0.000305998
Otu001533,0
Otu001534,0
Otu001535,0
Otu001536,1.84059E-05
Otu001537,0
Otu001538,0
Otu001539,0
Otu001540,0
Otu001541,0
Otu001542,0
Otu001543,0
Otu001544,0.000110442
Otu001545,0
Otu001546,0
Otu001547,0
Otu001548,0.000558595
Otu001549,0.000462883
Otu001550,0.001229033
Otu001551,0.013906728
Otu001552,0.01524051
Otu001553,0.004637392
Otu001554,0.011718135
Otu001555,0.003873999
Otu001556,0.003370574
Otu001557,0.00356444
Otu001558,0.003641743
Otu001559,0.003404687
Otu001560,0.003366871
Otu001561,0.002062533
Otu001562,0.002639544
Otu001563,0.003568443
Otu001564,0.003734688
Otu001565,0.002716418
Otu001566,0.007006148
Otu001567,0.000656508
Otu001568,0.001409727
Otu001569,0.000515364
Otu001570,0.000650274
Otu001571,0.000663235
Otu001572,0.000442893
Otu001573,0.000614103
Otu001574,0.000202465
Otu001575,3.77199E-05
Otu001576,0.000783405
Otu001577,0
Otu001578,0.001902188
Otu001579,0
Otu001580,0.000590524
Otu001581,0.000603117
Otu001582,0
Otu001583,0
Otu001584,0
Otu001585,0
Otu001586,0
Otu001587,0
Otu001588,0.004217193
Otu001589,0
Otu001590,0
Otu001591,0
Otu001592,3.77199E-05
Otu001593,3.77199E-05
Otu001594,0.000118391
Otu001595,0
Otu001596,0
Otu001597,0.000344472
Otu001598,0.000963375
Otu001599,0.011405136
Otu001600,0.005081867
Otu001601,0.004376929
Otu001602,0.0036115
Otu001603,0.004372651
Otu001604,0.004018726
Otu001605,0.0036559
Otu001606,0.003052651
Otu001607,0.003935643
Otu001608,0.00207555
Otu001609,0.002770491
Otu001610,0.001213336
Otu001611,0.00075535
Otu001612,0.004759595
Otu001613,0
Otu001614,0.00073305
Otu001615,0.001355435
Otu001616,0.001089284
Otu001617,0.000842977
Otu001618,0
Otu001619,0
Otu001620,0.000590524
Otu001621,0.001051175
Otu001622,0.000845451
Otu001623,0.000608743
Otu001624,0.000794643
Otu001625,0
Otu001626,0
Otu001627,0
Otu001628,0
Otu001629,0
Otu001630,0
Otu001631,0
Otu001632,0
Otu001633,0
Otu001634,0
Otu001635,0
Otu001636,8.06877E-05
Otu001637,0.000312033
Otu001638,0.000739883
Otu001639,0.000529434
Otu001640,0.010161428
Otu001641,0.00652871
Otu001642,0.004958609
Otu001643,0.007482214
Otu001644,0.003056013
Otu001645,0.003489771
Otu001646,0.004064475
Otu001647,0.004443206
Otu001648,0.004544606
Otu001649,0.00354403
Otu001650,0.002889783
Otu001651,0.003257812
Otu001652,0.003239591
Otu001653,0.003499895
Otu001654,0.003027738
Otu001655,0.00499373
Otu001656,0.001686769
Otu001657,0.002854684
Otu001658,0.000478553
Otu001659,0.000478553
Otu001660,0.000686974
Otu001661,0.000812501
Otu001662,0.000253907
Otu001663,0.001502318
Otu001664,0.000147247
Otu001665,0
Otu001666,0.000806877
Otu001667,9.59715E-05
Otu001668,0.001354182
Otu001669,0
Otu001670,0.000322751
Otu001671,0
Otu001672,0.000403413
Otu001673,0.000399374
Otu001674,0.000624295
Otu001675,0.002985126
Otu001676,0
Otu001677,0
Otu001678,0
Otu001679,0
Otu001680,0
Otu001681,0.001853569
Otu001682,2.76105E-05
Otu001683,0
Otu001684,0
Otu001685,8.31099E-05
Otu001686,0
Otu001687,0
Otu001688,0
Otu001689,0.006384888
Otu001690,0.010899577
Otu001691,0.005923861
Otu001692,0.013550927
Otu001693,0.003941927
Otu001694,0.002637266
Otu001695,0.013319857
Otu001696,0.002977004
Otu001697,0.003262878
Otu001698,0.00367683
Otu001699,0.003977083
Otu001700,0.003373299
Otu001701,0.00264811
Otu001702,0.002903949
Otu001703,0.003002754
Otu001704,0.003272902
Otu001705,0.004217596
Otu001706,0.005468238
Otu001707,0.002726123
Otu001708,0.001289476
Otu001709,0.003292159
Otu001710,0.001250528
Otu001711,0.001291072
Otu001712,0.001207534
Otu001713,0.000460147
Otu001714,0.000460147
Otu001715,0.001008596
Otu001716,0.000650274
Otu001717,0.000173546
Otu001718,0
Otu001719,0
Otu001720,1.84059E-05
Otu001721,0.000295262
Otu001722,0
Otu001723,0
Otu001724,0.000221273
Otu001725,0.00026927
Otu001726,0.001075616
Otu001727,0
Otu001728,0
Otu001729,0
Otu001730,0.000371974
Otu001731,0.000415095
Otu001732,0
Otu001733,0
Otu001734,0
Otu001735,0
Otu001736,0
Otu001737,0
Otu001738,0.000112794
Otu001739,0.000451506
Otu001740,0.000142477
Otu001741,0
Otu001742,0
Otu001743,0
Otu001744,4.79858E-05
Otu001745,0.000647325
Otu001746,0.005740969
Otu001747,0.004145633
Otu001748,0.004440055
Otu001749,0.004248434
Otu001750,0.00400325
Otu001751,0.002998047
Otu001752,0.003907128
Otu001753,0.003320238
Otu001754,0.002880211
Otu001755,0.003153695
Otu001756,0.002187712
Otu001757,0.002846084
Otu001758,0.004637009
Otu001759,0.003287655
Otu001760,0.002850796
Otu001761,0.00270252
Otu001762,0.002098139
Otu001763,0.000671422
Otu001764,0.001354182
Otu001765,0.002202437
Otu001766,0.00053139
Otu001767,0.001137738
Otu001768,0.000441741
Otu001769,0.000441741
Otu001770,0.000441741
Otu001771,0.000441741
Otu001772,0.000697125
Otu001773,0.000968253
Otu001774,0
Otu001775,0
Otu001776,0
Otu001777,0.000391002
Otu001778,5.13237E-05
Otu001779,0
Otu001780,0
Otu001781,0.000203125
Otu001782,0.000188599
Otu001783,0.000306896
Otu001784,0.000110442
Otu001785,0.002807346
Otu001786,0.000966558
Otu001787,0
Otu001788,0
Otu001789,0
Otu001790,8.06709E-05
Otu001791,0
Otu001792,0.000258214
Otu001793,0.00037543
Otu001794,0
Otu001795,0
Otu001796,0
Otu001797,0
Otu001798,9.96564E-05
Otu001799,7.37577E-05
Otu001800,0.00017196
Otu001801,0.000174722
Otu001802,0.000564814
Otu001803,0
Otu001804,0
Otu001805,0
Otu001806,0
Otu001807,5.16429E-05
Otu001808,0.004158
Otu001809,0.00325424
Otu001810,0.004978089
Otu001811,0.003765354
Otu001812,0.004615781
Otu001813,0.003825391
Otu001814,0.002502553
Otu001815,0.002927183
Otu001816,0.003297823
Otu001817,0.002056515
Otu001818,0.002313653
Otu001819,0.002306667
Otu001820,0.003815068
Otu001821,0.007720235
Otu001822,0.002223458
Otu001823,0.002036068
Otu001824,0.00401477
Otu001825,0.001437308
Otu001826,0.000401519
Otu001827,0.003347125
Otu001828,0.000643446
Otu001829,0.000655814
Otu001830,0.000443502
Otu001831,0.001085985
Otu001832,0
Otu001833,0.000675162
Otu001834,0.001187786
Otu001835,0.000423335
Otu001836,0.000423335
Otu001837,0.000423335
Otu001838,0.000423335
Otu001839,0.000520461
Otu001840,0.000587924
Otu001841,0.001131837
Otu001842,0.00089424
Otu001843,0.000927909
Otu001844,0
Otu001845,0.000208771
Otu001846,0
Otu001847,0
Otu001848,9.59774E-05
Otu001849,7.31338E-05
Otu001850,0.00022087
Otu001851,0.000528837
Otu001852,1.84059E-05
Otu001853,7.71465E-05
Otu001854,0
Otu001855,0
Otu001856,0.000246052
Otu001857,0
Otu001858,0.000295262
Otu001859,0.000309857
Otu001860,0
Otu001861,0.000242013
Otu001862,0.000372352
Otu001863,0
Otu001864,0
Otu001865,0
Otu001866,0
Otu001867,0
Otu001868,8.59798E-05
Otu001869,0
Otu001870,0
Otu001871,0
Otu001872,0
Otu001873,0
Otu001874,0
Otu001875,0.000801234
Otu001876,0.000557625
Otu001877,0.000333388
Otu001878,0.004562636
Otu001879,0.003589674
Otu001880,0.00307314
Otu001881,0.002445729
Otu001882,0.002706736
Otu001883,0.00397317
Otu001884,0.001810688
Otu001885,0.002215344
Otu001886,0.002747353
Otu001887,0.002811724
Otu001888,0.008431001
Otu001889,0.004014729
Otu001890,0.003326141
Otu001891,0.002120521
Otu001892,0.003681014
Otu001893,0.002702002
Otu001894,0.002023695
Otu001895,0.000936618
Otu001896,0.00061547
Otu001897,0.000846642
Otu001898,0.011850984
Otu001899,0.00111269
Otu001900,0.001005245
Otu001901,0
Otu001902,0.000322734
Otu001903,0.000499317
Otu001904,0.003313046
Otu001905,0.001136143
Otu001906,0.000404929
Otu001907,0.000404929
Otu001908,0.000404929
Otu001909,0.000424243
Otu001910,0.000470765
Otu001911,0.000470743
Otu001912,0.000276384
Otu001913,0.000251783
Otu001914,0.000653225
Otu001915,0
Otu001916,0
Otu001917,0.000295262
Otu001918,0
Otu001919,0.000400169
Otu001920,0
Otu001921,0
Otu001922,0
Otu001923,0.000143957
Otu001924,0.000349711
Otu001925,0
Otu001926,0.000161431
Otu001927,0.000457032
Otu001928,0.000573969
Otu001929,0
Otu001930,0
Otu001931,0
Otu001932,0.00011316
Otu001933,0.000320756
Otu001934,0.000496253
Otu001935,0.000716203
Otu001936,0.000672261
Otu001937,0
Otu001938,0
Otu001939,0
Otu001940,0
Otu001941,0
Otu001942,0
Otu001943,0.000417742
Otu001944,0.000828736
Otu001945,0.000549184
Otu001946,0.002428651
Otu001947,0.003875608
Otu001948,0.002242237
Otu001949,0.001869139
Otu001950,0.002327879
Otu001951,0.002575702
Otu001952,0.003276863
Otu001953,0.001805558
Otu001954,0.002295477
Otu001955,0.002956047
Otu001956,0.002476364
Otu001957,0.00255843
Otu001958,0.004279147
Otu001959,0.002264881
Otu001960,0.000792243
Otu001961,0.001266195
Otu001962,0.00101354
Otu001963,0.0010845
Otu001964,0.0010845
Otu001965,0.0010845
Otu001966,0.000386523
Otu001967,0.000386523
Otu001968,0.000386523
Otu001969,0.000386523
Otu001970,0.000386523
Otu001971,0.000430399
Otu001972,0.00291914
Otu001973,0
Otu001974,0
Otu001975,0
Otu001976,0
Otu001977,0
Otu001978,0.000287915
Otu001979,0.000934082
Otu001980,0
Otu001981,0.001841385
Otu001982,0
Otu001983,0
Otu001984,0
Otu001985,3.85733E-05
Otu001986,8.31099E-05
Otu001987,0.000370633
Otu001988,0
Otu001989,0
Otu001990,0
Otu001991,0
Otu001992,0
Otu001993,0
Otu001994,0
Otu001995,0
Otu001996,0
Otu001997,0
Otu001998,0
Otu001999,0.002641127
Otu002000,0
Otu002001,0.00011572
Otu002002,0.000453487
Otu002003,0.000959212
Otu002004,0.005399507
Otu002005,0.004787072
Otu002006,0.003640113
Otu002007,0.003464387
Otu002008,0.002651784
Otu002009,0.002601309
Otu002010,0.002494827
Otu002011,0.002847711
Otu002012,0.003160431
Otu002013,0.002478497
Otu002014,0.001935009
Otu002015,0.002842809
Otu002016,0.002735576
Otu002017,0.003761585
Otu002018,0.00402011
Otu002019,0.003029757
Otu002020,0.000559518
Otu002021,0.002746374
Otu002022,0.001676953
Otu002023,0.001128485
Otu002024,0.001464487
Otu002025,0
Otu002026,0
Otu002027,0.000344472
Otu002028,0.001000422
Otu002029,0.001000422
Otu002030,0.000935396
Otu002031,0.000368117
Otu002032,0.000400493
Otu002033,0.000806877
Otu002034,0.000806877
Otu002035,0
Otu002036,0
Otu002037,0
Otu002038,0.000228203
Otu002039,0.000128841
Otu002040,0
Otu002041,0
Otu002042,0
Otu002043,0.000117787
Otu002044,7.37577E-05
Otu002045,0.00034501
Otu002046,0
Otu002047,8.06709E-05
Otu002048,0.002711384
Otu002049,0.000761629
Otu002050,0
Otu002051,0.000439324
Otu002052,0
Otu002053,0
Otu002054,0
Otu002055,0
Otu002056,0
Otu002057,0
Otu002058,0
Otu002059,0.000723
Otu002060,0
Otu002061,0
Otu002062,0
Otu002063,8.59798E-05
Otu002064,0.000258214
Otu002065,0.0050207
Otu002066,0.003431636
Otu002067,0.002811432
Otu002068,0.002736171
Otu002069,0.009784407
Otu002070,0.002456209
Otu002071,0.00276419
Otu002072,0.002428688
Otu002073,0.002438574
Otu002074,0.00314233
Otu002075,0.002756013
Otu002076,0.001789338
Otu002077,0.002458126
Otu002078,0.002038371
Otu002079,0.002090737
Otu002080,0.002082757
Otu002081,0.00254983
Otu002082,0.005793534
Otu002083,0.002354446
Otu002084,0.00384355
Otu002085,0.013456963
Otu002086,0.000531542
Otu002087,0.001786534
Otu002088,0.000808935
Otu002089,0.004174528
Otu002090,0.001072061
Otu002091,0
Otu002092,0
Otu002093,0.000893642
Otu002094,0.000950401
Otu002095,0.000950401
Otu002096,0.000951704
Otu002097,0.000920472
Otu002098,0.000981214
Otu002099,0.000349711
Otu002100,0.000763909
Otu002101,0.000766533
Otu002102,0
Otu002103,0
Otu002104,0
Otu002105,0.000406255
Otu002106,0
Otu002107,0
Otu002108,0
Otu002109,0
Otu002110,0
Otu002111,0.000164492
Otu002112,0.000212401
Otu002113,0.000556261
Otu002114,0
Otu002115,0.000386548
Otu002116,0.000276088
Otu002117,0.000317873
Otu002118,0
Otu002119,0
Otu002120,0
Otu002121,0
Otu002122,0
Otu002123,0
Otu002124,0.000105163
Otu002125,0.000139007
Otu002126,0
Otu002127,0.000223987
Otu002128,8.06877E-05
Otu002129,0.000124539
Otu002130,0
Otu002131,0
Otu002132,0.00066981
Otu002133,0.000138053
Otu002134,0.000783145
Otu002135,0.000639734
Otu002136,0
Otu002137,0
Otu002138,3.85733E-05
Otu002139,7.54398E-05
Otu002140,0
Otu002141,0
Otu002142,0
Otu002143,0
Otu002144,0
Otu002145,0.000154929
Otu002146,0.000397737
Otu002147,0
Otu002148,0
Otu002149,0
Otu002150,7.0166E-05
Otu002151,0.006849038
Otu002152,0.004247365
Otu002153,0.002750359
Otu002154,0.001913293
Otu002155,0.002453671
Otu002156,0.002624535
Otu002157,0.002785693
Otu002158,0.002030434
Otu002159,0.002276457
Otu002160,0.002429528
Otu002161,0.002114107
Otu002162,0.001921427
Otu002163,0.002397018
Otu002164,0.002342355
Otu002165,0.002240131
Otu002166,0.002725208
Otu002167,0.001789614
Otu002168,0.003368355
Otu002169,0.002600704
Otu002170,0.002298698
Otu002171,0.002821849
Otu002172,0.002156353
Otu002173,0.001062729
Otu002174,0.000866036
Otu002175,0.000799597
Otu002176,0.001961469
Otu002177,0.000622535
Otu002178,0
Otu002179,0.000863282
Otu002180,0.002629119
Otu002181,0.002647674
Otu002182,0.00090038
Otu002183,0.00090038
Otu002184,0.00090038
Otu002185,0.00090559
Otu002186,0.000771521
Otu002187,0.000929572
Otu002188,0.000929572
Otu002189,0.000331306
Otu002190,0.000331306
Otu002191,0.000331306
Otu002192,0.000331306
Otu002193,0.000392915
Otu002194,0.000585509
Otu002195,0.000885786
Otu002196,0.000885786
Otu002197,0.00250212
Otu002198,0.001165367
Otu002199,0
Otu002200,0.000558595
Otu002201,0
Otu002202,0.002064034
Otu002203,0
Otu002204,5.16429E-05
Otu002205,0.00016622
Otu002206,0.000169111
Otu002207,0
Otu002208,0.000370146
Otu002209,0
Otu002210,0
Otu002211,0
Otu002212,9.59715E-05
Otu002213,0.000147631
Otu002214,0
Otu002215,0
Otu002216,0
Otu002217,0
Otu002218,0
Otu002219,0
Otu002220,0.00015088
Otu002221,0.000467214
Otu002222,0
Otu002223,0
Otu002224,0.000161342
Otu002225,0.000147247
Otu002226,0
Otu002227,0.000152999
Otu002228,0
Otu002229,0
Otu002230,0.004273955
Otu002231,0.003202726
Otu002232,0.0079205
Otu002233,0.002824866
Otu002234,0.002857718
Otu002235,0.002451455
Otu002236,0.00307712
Otu002237,0.002156052
Otu002238,0.001854908
Otu002239,0.002755104
Otu002240,0.002320055
Otu002241,0.001623794
Otu002242,0.002483046
Otu002243,0.002133618
Otu002244,0.002042444
Otu002245,0.001910693
Otu002246,0.002955994
Otu002247,0.002773031
Otu002248,0.002094447
Otu002249,0.002218637
Otu002250,0.002012832
Otu002251,0.002054711
Otu002252,0.002729025
Otu002253,0.002133986
Otu002254,0.002950174
Otu002255,0.001301156
Otu002256,0.00160481
Otu002257,0.000959212
Otu002258,0.002238668
Otu002259,0.000276088
Otu002260,0.000877929
Otu002261,0.0003129
Otu002262,0.0003129
Otu002263,0.0003129
Otu002264,0.0003129
Otu002265,0.0003129
Otu002266,0.000744162
Otu002267,0.000685846
Otu002268,0.000685846
Otu002269,0.000685846
Otu002270,0
Otu002271,0
Otu002272,0
Otu002273,0
Otu002274,0
Otu002275,0.000165663
Otu002276,0.000442893
Otu002277,0.000342034
Otu002278,0
Otu002279,0
Otu002280,0.000176727
Otu002281,0
Otu002282,0
Otu002283,0
Otu002284,0
Otu002285,0
Otu002286,0
Otu002287,0.000440935
Otu002288,0.000202465
Otu002289,0
Otu002290,0.000110442
Otu002291,0
Otu002292,0
Otu002293,0
Otu002294,0.001137926
Otu002295,0
Otu002296,0
Otu002297,0.000618877
Otu002298,0
Otu002299,0
Otu002300,0
Otu002301,0
Otu002302,0.000167453
Otu002303,0.00076172
Otu002304,0
Otu002305,0
Otu002306,0
Otu002307,0
Otu002308,0
Otu002309,0
Otu002310,0.000421606
Otu002311,0.000193465
Otu002312,0.002534329
Otu002313,0.001549526
Otu002314,0.002609605
Otu002315,0.002552499
Otu002316,0.002258285
Otu002317,0.002265542
Otu002318,0.009988879
Otu002319,0.002778488
Otu002320,0.003000018
Otu002321,0.002714115
Otu002322,0.00215996
Otu002323,0.002468127
Otu002324,0.007038397
Otu002325,0.002852552
Otu002326,0.002145384
Otu002327,0.002013254
Otu002328,0.001957894
Otu002329,0.001983187
Otu002330,0.003352305
Otu002331,0.002264458
Otu002332,0.001923614
Otu002333,0.002019084
Otu002334,0.002452233
Otu002335,0.002201848
Otu002336,0.002429147
Otu002337,0.006745704
Otu002338,0.002453329
Otu002339,0.004672758
Otu002340,0.001924763
Otu002341,0.002172541
Otu002342,0.006836467
Otu002343,0.000678171
Otu002344,0.000287881
Otu002345,0.000894182
Otu002346,0.002106982
Otu002347,0.002106982
Otu002348,0
Otu002349,0.00166808
Otu002350,0
Otu002351,0.001290735
Otu002352,0.000800338
Otu002353,0.000826286
Otu002354,0.000826286
Otu002355,0.000826286
Otu002356,0.000826286
Otu002357,0.000294494
Otu002358,0.000294494
Otu002359,0.000294494
Otu002360,0.000294494
Otu002361,0.000721146
Otu002362,0.002224107
Otu002363,0.000998749
Otu002364,0.000645502
Otu002365,0.000441769
Otu002366,4.92103E-05
Otu002367,0.000242513
Otu002368,0
Otu002369,0
Otu002370,0
Otu002371,0
Otu002372,0
Otu002373,0
Otu002374,2.39944E-05
Otu002375,9.77521E-05
Otu002376,0.000207763
Otu002377,3.77199E-05
Otu002378,2.39944E-05
Otu002379,0
Otu002380,0.001346043
Otu002381,0
Otu002382,0
Otu002383,0
Otu002384,0
Otu002385,0
Otu002386,0
Otu002387,0
Otu002388,0
Otu002389,0
Otu002390,0
Otu002391,0
Otu002392,0
Otu002393,5.16429E-05
Otu002394,8.31099E-05
Otu002395,0.000165653
Otu002396,0
Otu002397,0
Otu002398,0
Otu002399,0
Otu002400,0
Otu002401,0.000322236
Otu002402,0.000203125
Otu002403,0
Otu002404,0
Otu002405,0
Otu002406,0
Otu002407,0
Otu002408,0
Otu002409,0.000239439
Otu002410,0.00128878
Otu002411,0
Otu002412,0
Otu002413,0
Otu002414,0
Otu002415,0
Otu002416,2.79759E-05
Otu002417,0.000282407
Otu002418,0.005116376
Otu002419,0.003273224
Otu002420,0.005230244
Otu002421,0.006105936
Otu002422,0.002300068
Otu002423,0.001816344
Otu002424,0.002270709
Otu002425,0.002159231
Otu002426,0.001623807
Otu002427,0.002019532
Otu002428,0.001803977
Otu002429,0.00221552
Otu002430,0.001385767
Otu002431,0.001962582
Otu002432,0.001960239
Otu002433,0.001569372
Otu002434,0.001221593
Otu002435,0.005018464
Otu002436,0.002090728
Otu002437,0.001871181
Otu002438,0.001732367
Otu002439,0.002152088
Otu002440,0.001931488
Otu002441,0.002141368
Otu002442,0.00233513
Otu002443,0.003009793
Otu002444,0.001745459
Otu002445,0.002518184
Otu002446,0.002278894
Otu002447,0.002101159
Otu002448,0.000868875
Otu002449,0.001314076
Otu002450,0.001712896
Otu002451,0.001889708
Otu002452,0.00036751
Otu002453,0.004919843
Otu002454,0.001247934
Otu002455,0.000530971
Otu002456,0.000425121
Otu002457,0.00209135
Otu002458,0.00052076
Otu002459,0
Otu002460,0.000750317
Otu002461,0.000750317
Otu002462,0.00033144
Otu002463,0.000774643
Otu002464,0.000774643
Otu002465,0.001560917
Otu002466,0.000740587
Otu002467,0.000276088
Otu002468,0.000276088
Otu002469,0.000276088
Otu002470,0.000276088
Otu002471,0.000276088
Otu002472,0.000276088
Otu002473,0.000276088
Otu002474,0.000276088
Otu002475,0.000276088
Otu002476,0.000276088
Otu002477,0.000368501
Otu002478,0.000756447
Otu002479,0.000738155
Otu002480,0.000738155
Otu002481,0.000738155
Otu002482,0.00073693
Otu002483,0.000742382
Otu002484,0.0020851
Otu002485,0.000605158
Otu002486,0.000605158
Otu002487,0.000605158
