Group,Average
Otu003024,0
Otu003025,0
Otu003026,0
Otu003027,0
Otu003028,0
Otu003029,0
Otu003030,0
Otu003031,0
Otu003032,0
Otu003033,0.001293368
Otu003034,0
Otu003035,0
Otu003036,0.003234397
Otu003037,0
Otu003038,0
Otu003039,0.000960061
Otu003040,0
Otu003041,0.003709651
Otu003042,0
Otu003043,0
Otu003044,0
Otu003045,0
Otu003046,0
Otu003047,0
Otu003048,0
Otu003049,0
Otu003050,0
Otu003051,0
Otu003052,0
Otu003053,0.000952994
Otu003054,0.001100541
Otu003055,0
Otu003056,0
Otu003057,0
Otu003058,0
Otu003059,0
Otu003060,0
Otu003061,0
Otu003062,0.00138754
Otu003063,0.007343698
Otu003064,0.000825406
Otu003065,0
Otu003066,0
Otu003067,0
Otu003068,0
Otu003069,0
Otu003070,0
Otu003071,0
Otu003072,0
Otu003073,0
Otu003074,0
Otu003075,0
Otu003076,0
Otu003077,0
Otu003078,0
Otu003079,0
Otu003080,0
Otu003081,0
Otu003082,0
Otu003083,0
Otu003084,0
Otu003085,0
Otu003086,0
Otu003087,0
Otu003088,0
Otu003089,0
Otu003090,0
Otu003091,0
Otu003092,0
Otu003093,0
Otu003094,0
Otu003095,0
Otu003096,0
Otu003097,0
Otu003098,0
Otu003099,0
Otu003100,0
Otu003101,0
Otu003102,0
Otu003103,0
Otu003104,0
Otu003105,0
Otu003106,0
Otu003107,0
Otu003108,0
Otu003109,0
Otu003110,0
Otu003111,0
Otu003112,0
Otu003113,0
Otu003114,0
Otu003115,0
Otu003116,0
Otu003117,0
Otu003118,0
Otu003119,0
Otu003120,0
Otu003121,0
Otu003122,0
Otu003123,0
Otu003124,0
Otu003125,0
Otu003126,0
Otu003127,0
Otu003128,0
Otu003129,0
Otu003130,0
Otu003131,0.000462513
Otu003132,0
Otu003133,0
Otu003134,0
Otu003135,0
Otu003136,0
Otu003137,0
Otu003138,0
Otu003139,0
Otu003140,0
Otu003141,0
Otu003142,0
Otu003143,0
Otu003144,0
Otu003145,0
Otu003146,0
Otu003147,0
Otu003148,0
Otu003149,0
Otu003150,0
Otu003151,0
Otu003152,0
Otu003153,0
Otu003154,0
Otu003155,0.00292874
Otu003156,0
Otu003157,0
Otu003158,0
Otu003159,0
Otu003160,0
Otu003161,0
Otu003162,0.00558611
Otu003163,0
Otu003164,0
Otu003165,0
Otu003166,0
Otu003167,0
Otu003168,0.004619079
Otu003169,0
Otu003170,0
Otu003171,0
Otu003172,0
Otu003173,0
Otu003174,0
Otu003175,0
Otu003176,0
Otu003177,0.000476497
Otu003178,0
Otu003179,0
Otu003180,0
Otu003181,0.000476497
Otu003182,0.000637775
Otu003183,0
Otu003184,0.001796361
Otu003185,0.002443232
Otu003186,0
Otu003187,0.000697131
Otu003188,0
Otu003189,0.001903986
Otu003190,0
Otu003191,0.001709848
Otu003192,0
Otu003193,0.001492439
Otu003194,0
Otu003195,0
Otu003196,0
Otu003197,0.003395818
Otu003198,0.000675311
Otu003199,0
Otu003200,0
Otu003201,0
Otu003202,0.003505813
Otu003203,0
Otu003204,0
Otu003205,0
Otu003206,0.000422878
Otu003207,0
Otu003208,0.000633202
Otu003209,0
Otu003210,0
Otu003211,0
Otu003212,0
Otu003213,0.000646684
Otu003214,0
Otu003215,0
Otu003216,0
Otu003217,0.000462513
Otu003218,0.000462513
Otu003219,0.001728917
Otu003220,0.001123181
Otu003221,0.005926176
Otu003222,0.004637464
Otu003223,0.005195504
Otu003224,0.001238109
Otu003225,0
Otu003226,0.000476497
Otu003227,0
Otu003228,0
Otu003229,0
Otu003230,0
Otu003231,0
Otu003232,0
Otu003233,0
Otu003234,0
Otu003235,0
Otu003236,0
Otu003237,0
Otu003238,0
Otu003239,0
Otu003240,0
Otu003241,0
Otu003242,0
Otu003243,0
Otu003244,0
Otu003245,0
Otu003246,0
Otu003247,0
Otu003248,0
Otu003249,0
Otu003250,0
Otu003251,0
Otu003252,0
Otu003253,0
Otu003254,0
Otu003255,0
Otu003256,0
Otu003257,0
Otu003258,0
Otu003259,0.001424704
Otu003260,0
Otu003261,0
Otu003262,0
Otu003263,0
Otu003264,0
Otu003265,0
Otu003266,0
Otu003267,0
Otu003268,0
Otu003269,0
Otu003270,0
Otu003271,0
Otu003272,0
Otu003273,0
Otu003274,0
Otu003275,0
Otu003276,0
Otu003277,0
Otu003278,0
Otu003279,0
Otu003280,0
Otu003281,0
Otu003282,0
Otu003283,0
Otu003284,0
Otu003285,0
Otu003286,0
Otu003287,0
Otu003288,0
Otu003289,0
Otu003290,0
Otu003291,0
Otu003292,0
Otu003293,0
Otu003294,0
Otu003295,0
Otu003296,0
Otu003297,0
Otu003298,0
Otu003299,0
Otu003300,0.000899374
Otu003301,0
Otu003302,0
Otu003303,0
Otu003304,0
Otu003305,0
Otu003306,0
Otu003307,0
Otu003308,0
Otu003309,0
Otu003310,0
Otu003311,0
Otu003312,0
Otu003313,0
Otu003314,0
Otu003315,0
Otu003316,0.000646684
Otu003317,0
Otu003318,0
Otu003319,0
Otu003320,0
Otu003321,0
Otu003322,0
Otu003323,0
Otu003324,0
Otu003325,0
Otu003326,0
Otu003327,0.002804735
Otu003328,0
Otu003329,0
Otu003330,0
Otu003331,0
Otu003332,0
Otu003333,0.000646684
Otu003334,0
Otu003335,0
Otu003336,0.000960061
Otu003337,0.001293368
Otu003338,0.000637775
Otu003339,0
Otu003340,0
Otu003341,0.000960061
Otu003342,0
Otu003343,0
Otu003344,0
Otu003345,0
Otu003346,0
Otu003347,0
Otu003348,0
Otu003349,0
Otu003350,0
Otu003351,0.000675311
Otu003352,0
Otu003353,0.003498749
Otu003354,0.000910747
Otu003355,0
Otu003356,0
Otu003357,0
Otu003358,0
Otu003359,0.000925027
Otu003360,0
Otu003361,0
Otu003362,0.0016548
Otu003363,0
Otu003364,0.000697131
Otu003365,0
Otu003366,0
Otu003367,0.001401523
Otu003368,0
Otu003369,0
Otu003370,0
Otu003371,0.001750433
Otu003372,0.000462513
Otu003373,0.000462513
Otu003374,0
Otu003375,0.003634447
Otu003376,0.001100541
Otu003377,0.001100541
Otu003378,0
Otu003379,0
Otu003380,0
Otu003381,0
Otu003382,0
Otu003383,0
Otu003384,0
Otu003385,0
Otu003386,0
Otu003387,0
Otu003388,0
Otu003389,0
Otu003390,0
Otu003391,0
Otu003392,0
Otu003393,0
Otu003394,0
Otu003395,0
Otu003396,0
Otu003397,0.001108103
Otu003398,0
Otu003399,0
Otu003400,0
Otu003401,0
Otu003402,0
Otu003403,0
Otu003404,0
Otu003405,0
Otu003406,0
Otu003407,0
Otu003408,0
Otu003409,0.001266404
Otu003410,0
Otu003411,0
Otu003412,0
Otu003413,0
Otu003414,0
Otu003415,0
Otu003416,0
Otu003417,0
Otu003418,0
Otu003419,0
Otu003420,0
Otu003421,0
Otu003422,0
Otu003423,0
Otu003424,0
Otu003425,0
Otu003426,0
Otu003427,0
Otu003428,0
Otu003429,0
Otu003430,0
Otu003431,0
Otu003432,0.000620814
Otu003433,0
Otu003434,0
Otu003435,0
Otu003436,0
Otu003437,0
Otu003438,0
Otu003439,0
Otu003440,0
Otu003441,0
Otu003442,0
Otu003443,0
Otu003444,0
Otu003445,0
Otu003446,0.000687838
Otu003447,0
Otu003448,0
Otu003449,0
Otu003450,0
Otu003451,0
Otu003452,0.000422878
Otu003453,0
Otu003454,0
Otu003455,0
Otu003456,0
Otu003457,0
Otu003458,0
Otu003459,0
Otu003460,0
Otu003461,0
Otu003462,0
Otu003463,0
Otu003464,0
Otu003465,0
Otu003466,0.000646684
Otu003467,0
Otu003468,0
Otu003469,0
Otu003470,0.000646684
Otu003471,0
Otu003472,0.000637775
Otu003473,0
Otu003474,0
Otu003475,0
Otu003476,0
Otu003477,0
Otu003478,0
Otu003479,0
Otu003480,0
Otu003481,0.001275551
Otu003482,0
Otu003483,0
Otu003484,0.0001583
Otu003485,0
Otu003486,0.000646684
Otu003487,0
Otu003488,0.001543053
Otu003489,0
Otu003490,0.001885088
Otu003491,0
Otu003492,0
Otu003493,0.001267083
Otu003494,0
Otu003495,0
Otu003496,0.002950342
Otu003497,0
Otu003498,0.000925027
Otu003499,0
Otu003500,0
Otu003501,0
Otu003502,0
Otu003503,0
Otu003504,0.000476497
Otu003505,0.001821494
Otu003506,0
Otu003507,0
Otu003508,0
Otu003509,0
Otu003510,0.000845755
Otu003511,0
Otu003512,0
Otu003513,0.002184289
Otu003514,0
Otu003515,0
Otu003516,0.002287758
Otu003517,0.001551962
Otu003518,0
Otu003519,0.001313032
Otu003520,0
Otu003521,0
Otu003522,0
Otu003523,0.000952994
Otu003524,0
Otu003525,0
Otu003526,0
Otu003527,0
Otu003528,0
Otu003529,0
Otu003530,0
Otu003531,0
Otu003532,0
Otu003533,0
Otu003534,0
Otu003535,0
Otu003536,0
Otu003537,0.000949803
Otu003538,0
Otu003539,0
Otu003540,0
Otu003541,0
Otu003542,0
Otu003543,0
Otu003544,0
Otu003545,0
Otu003546,0
Otu003547,0
Otu003548,0
Otu003549,0
Otu003550,0
Otu003551,0
Otu003552,0
Otu003553,0
Otu003554,0
Otu003555,0
Otu003556,0
Otu003557,0.001108103
Otu003558,0.001108103
Otu003559,0.001108103
Otu003560,0
Otu003561,0
Otu003562,0
Otu003563,0
Otu003564,0
Otu003565,0
Otu003566,0
Otu003567,0
Otu003568,0
Otu003569,0
Otu003570,0
Otu003571,0
Otu003572,0
Otu003573,0
Otu003574,0
Otu003575,0
Otu003576,0
Otu003577,0
Otu003578,0
Otu003579,0
Otu003580,0
Otu003581,0
Otu003582,0
Otu003583,0
Otu003584,0
Otu003585,0
Otu003586,0
Otu003587,0
Otu003588,0
Otu003589,0
Otu003590,0
Otu003591,0
Otu003592,0
Otu003593,0
Otu003594,0
Otu003595,0
Otu003596,0
Otu003597,0
Otu003598,0
Otu003599,0
Otu003600,0
Otu003601,0
Otu003602,0
Otu003603,0
Otu003604,0
Otu003605,0
Otu003606,0
Otu003607,0
Otu003608,0
Otu003609,0
Otu003610,0
Otu003611,0
Otu003612,0
Otu003613,0
Otu003614,0
Otu003615,0
Otu003616,0
Otu003617,0
Otu003618,0
Otu003619,0
Otu003620,0
Otu003621,0
Otu003622,0
Otu003623,0
Otu003624,0
Otu003625,0
Otu003626,0
Otu003627,0
Otu003628,0
Otu003629,0
Otu003630,0
Otu003631,0.000910747
Otu003632,0
Otu003633,0
Otu003634,0
Otu003635,0.002400248
Otu003636,0
Otu003637,0
Otu003638,0
Otu003639,0
Otu003640,0
Otu003641,0
Otu003642,0
Otu003643,0
Otu003644,0.00229799
Otu003645,0
Otu003646,0
Otu003647,0
Otu003648,0
Otu003649,0.000502993
Otu003650,0
Otu003651,0.000422878
Otu003652,0
Otu003653,0
Otu003654,0.001643761
Otu003655,0
Otu003656,0
Otu003657,0.000952994
Otu003658,0
Otu003659,0.005739704
Otu003660,0
Otu003661,0
Otu003662,0
Otu003663,0
Otu003664,0
Otu003665,0
Otu003666,0
Otu003667,0
Otu003668,0
Otu003669,0
Otu003670,0.000925027
Otu003671,0.000646684
Otu003672,0
Otu003673,0.004396403
Otu003674,0.003209059
Otu003675,0
Otu003676,0
Otu003677,0
Otu003678,0
Otu003679,0
Otu003680,0
Otu003681,0
Otu003682,0
Otu003683,0
Otu003684,0
Otu003685,0
Otu003686,0
Otu003687,0
Otu003688,0
Otu003689,0
Otu003690,0
Otu003691,0
Otu003692,0
Otu003693,0
Otu003694,0
Otu003695,0
Otu003696,0
Otu003697,0
Otu003698,0
Otu003699,0
Otu003700,0
Otu003701,0
Otu003702,0
Otu003703,0.000949803
Otu003704,0.000949803
Otu003705,0.000949803
Otu003706,0
Otu003707,0
Otu003708,0
Otu003709,0
Otu003710,0
Otu003711,0
Otu003712,0
Otu003713,0
Otu003714,0
Otu003715,0
Otu003716,0
Otu003717,0
Otu003718,0
Otu003719,0
Otu003720,0
Otu003721,0
Otu003722,0
Otu003723,0
Otu003724,0
Otu003725,0
Otu003726,0
Otu003727,0
Otu003728,0
Otu003729,0
Otu003730,0
Otu003731,0
Otu003732,0
Otu003733,0
Otu003734,0.001083327
Otu003735,0
Otu003736,0
Otu003737,0
Otu003738,0
Otu003739,0
Otu003740,0
Otu003741,0
Otu003742,0
Otu003743,0
Otu003744,0
Otu003745,0
Otu003746,0
Otu003747,0
Otu003748,0
Otu003749,0.000646684
Otu003750,0
Otu003751,0
Otu003752,0
Otu003753,0
Otu003754,0
Otu003755,0.000675311
Otu003756,0.000910747
Otu003757,0
Otu003758,0
Otu003759,0
Otu003760,0.001920123
Otu003761,0
Otu003762,0
Otu003763,0
Otu003764,0
Otu003765,0
Otu003766,0
Otu003767,0
Otu003768,0
Otu003769,0.001754386
Otu003770,0
Otu003771,0
Otu003772,0
Otu003773,0
Otu003774,0
Otu003775,0.000476497
Otu003776,0
Otu003777,0
Otu003778,0
Otu003779,0
Otu003780,0
Otu003781,0
Otu003782,0
Otu003783,0
Otu003784,0
Otu003785,0.000462513
Otu003786,0
Otu003787,0
Otu003788,0
Otu003789,0
Otu003790,0
Otu003791,0
Otu003792,0
Otu003793,0
Otu003794,0
Otu003795,0.001005986
Otu003796,0.001293368
Otu003797,0.000697131
Otu003798,0
Otu003799,0.000697131
Otu003800,0
Otu003801,0.001060653
Otu003802,0
Otu003803,0
Otu003804,0
Otu003805,0
Otu003806,0.000646684
Otu003807,0.000697131
Otu003808,0
Otu003809,0.000675311
Otu003810,0
Otu003811,0
Otu003812,0
Otu003813,0
Otu003814,0
Otu003815,0
Otu003816,0.001281067
Otu003817,0.001551962
Otu003818,0
Otu003819,0
Otu003820,0.000422878
Otu003821,0
Otu003822,0
Otu003823,0.000412703
Otu003824,0.000646684
Otu003825,0
Otu003826,0
Otu003827,0
Otu003828,0.002132057
Otu003829,0
Otu003830,0.000925027
Otu003831,0
Otu003832,0
Otu003833,0.001355279
Otu003834,0.002271456
Otu003835,0
Otu003836,0
Otu003837,0.000637775
Otu003838,0.002788525
Otu003839,0
Otu003840,0.002240018
Otu003841,0
Otu003842,0.000687838
Otu003843,0
Otu003844,0
Otu003845,0.00142949
Otu003846,0
Otu003847,0
Otu003848,0
Otu003849,0
Otu003850,0
Otu003851,0
Otu003852,0
Otu003853,0
Otu003854,0
Otu003855,0
Otu003856,0
Otu003857,0
Otu003858,0
Otu003859,0
Otu003860,0
Otu003861,0
Otu003862,0
Otu003863,0
Otu003864,0
Otu003865,0.0001583
Otu003866,0
Otu003867,0
Otu003868,0
Otu003869,0
Otu003870,0
Otu003871,0
Otu003872,0
Otu003873,0
Otu003874,0
Otu003875,0
Otu003876,0
Otu003877,0
Otu003878,0
Otu003879,0
Otu003880,0
Otu003881,0
Otu003882,0.000791502
Otu003883,0.000791502
Otu003884,0.000791502
Otu003885,0.000791502
Otu003886,0
Otu003887,0
Otu003888,0
Otu003889,0
Otu003890,0
Otu003891,0
Otu003892,0.0001583
Otu003893,0
Otu003894,0
Otu003895,0
Otu003896,0
Otu003897,0
Otu003898,0
Otu003899,0
Otu003900,0
Otu003901,0
Otu003902,0
Otu003903,0
Otu003904,0
Otu003905,0
Otu003906,0
Otu003907,0
Otu003908,0
Otu003909,0.000925027
Otu003910,0
Otu003911,0
Otu003912,0
Otu003913,0
Otu003914,0
Otu003915,0.000952994
Otu003916,0
Otu003917,0
Otu003918,0
Otu003919,0
Otu003920,0
Otu003921,0
Otu003922,0
Otu003923,0
Otu003924,0
Otu003925,0
Otu003926,0
Otu003927,0
Otu003928,0
Otu003929,0
Otu003930,0
Otu003931,0
Otu003932,0
Otu003933,0
Otu003934,0
Otu003935,0
Otu003936,0
Otu003937,0
Otu003938,0
Otu003939,0
Otu003940,0
Otu003941,0
Otu003942,0.000402285
Otu003943,0
Otu003944,0
Otu003945,0
Otu003946,0
Otu003947,0
Otu003948,0
Otu003949,0
Otu003950,0
Otu003951,0
Otu003952,0.000422878
Otu003953,0
Otu003954,0
Otu003955,0
Otu003956,0
Otu003957,0
Otu003958,0
Otu003959,0
Otu003960,0
Otu003961,0
Otu003962,0
Otu003963,0
Otu003964,0
Otu003965,0
Otu003966,0
Otu003967,0.000877193
Otu003968,0
Otu003969,0
Otu003970,0
Otu003971,0
Otu003972,0.001857804
Otu003973,0
Otu003974,0
Otu003975,0
Otu003976,0.000646684
Otu003977,0
Otu003978,0.000646684
Otu003979,0
Otu003980,0.001098188
Otu003981,0
Otu003982,0
Otu003983,0.002091394
Otu003984,0
Otu003985,0
Otu003986,0
Otu003987,0
Otu003988,0
Otu003989,0
Otu003990,0
Otu003991,0
Otu003992,0
Otu003993,0
Otu003994,0
Otu003995,0
Otu003996,0
Otu003997,0
Otu003998,0
Otu003999,0
Otu004000,0
Otu004001,0.000462513
Otu004002,0
Otu004003,0
Otu004004,0
Otu004005,0
Otu004006,0
Otu004007,0
Otu004008,0
Otu004009,0
Otu004010,0.001850053
Otu004011,0.001622158
Otu004012,0.002402659
Otu004013,0.002788525
Otu004014,0.001650325
Otu004015,0.001677836
Otu004016,0.000550271
Otu004017,0.000550271
Otu004018,0
Otu004019,0.002440912
Otu004020,0.003262044
Otu004021,0
Otu004022,0
Otu004023,0
Otu004024,0
Otu004025,0
Otu004026,0
Otu004027,0
Otu004028,0
Otu004029,0
Otu004030,0
Otu004031,0
Otu004032,0
Otu004033,0
Otu004034,0
Otu004035,0
Otu004036,0
Otu004037,0
Otu004038,0
Otu004039,0
Otu004040,0
Otu004041,0
Otu004042,0
Otu004043,0
Otu004044,0
Otu004045,0
Otu004046,0
Otu004047,0
Otu004048,0
Otu004049,0
Otu004050,0.002588637
Otu004051,0
Otu004052,0
Otu004053,0.000633202
Otu004054,0
Otu004055,0
Otu004056,0
Otu004057,0
Otu004058,0
Otu004059,0
Otu004060,0
Otu004061,0
Otu004062,0
Otu004063,0
Otu004064,0
Otu004065,0
Otu004066,0
Otu004067,0
Otu004068,0
Otu004069,0
Otu004070,0
Otu004071,0
Otu004072,0
Otu004073,0
Otu004074,0
Otu004075,0
Otu004076,0
Otu004077,0
Otu004078,0
Otu004079,0
Otu004080,0
Otu004081,0
Otu004082,0
Otu004083,0
Otu004084,0
Otu004085,0
Otu004086,0
Otu004087,0
Otu004088,0
Otu004089,0
Otu004090,0
Otu004091,0
Otu004092,0
Otu004093,0
Otu004094,0
Otu004095,0
Otu004096,0
Otu004097,0
Otu004098,0
Otu004099,0
Otu004100,0
Otu004101,0
Otu004102,0
Otu004103,0
Otu004104,0
Otu004105,0
Otu004106,0
Otu004107,0
Otu004108,0
Otu004109,0
Otu004110,0
Otu004111,0
Otu004112,0
Otu004113,0
Otu004114,0
Otu004115,0
Otu004116,0
Otu004117,0
Otu004118,0
Otu004119,0
Otu004120,0
Otu004121,0
Otu004122,0
Otu004123,0
Otu004124,0
Otu004125,0
Otu004126,0
Otu004127,0
Otu004128,0
Otu004129,0
Otu004130,0
Otu004131,0
Otu004132,0
Otu004133,0
Otu004134,0
Otu004135,0
Otu004136,0
Otu004137,0
Otu004138,0
Otu004139,0
Otu004140,0
Otu004141,0
Otu004142,0
Otu004143,0
Otu004144,0.000646684
Otu004145,0.001394263
Otu004146,0
Otu004147,0
Otu004148,0
Otu004149,0
Otu004150,0.000646684
Otu004151,0
Otu004152,0
Otu004153,0
Otu004154,0
Otu004155,0
Otu004156,0
Otu004157,0
Otu004158,0
Otu004159,0
Otu004160,0
Otu004161,0.00080457
Otu004162,0
Otu004163,0
Otu004164,0
Otu004165,0
Otu004166,0
Otu004167,0.000646684
Otu004168,0
Otu004169,0
Otu004170,0
Otu004171,0
Otu004172,0
Otu004173,0
Otu004174,0.001434926
Otu004175,0.002072702
Otu004176,0.001821494
Otu004177,0
Otu004178,0
Otu004179,0
Otu004180,0
Otu004181,0.000646684
Otu004182,0
Otu004183,0
Otu004184,0
Otu004185,0
Otu004186,0
Otu004187,0
Otu004188,0
Otu004189,0
Otu004190,0.000885391
Otu004191,0
Otu004192,0
Otu004193,0
Otu004194,0
Otu004195,0
Otu004196,0
Otu004197,0.001350621
Otu004198,0
Otu004199,0
Otu004200,0.001394263
Otu004201,0
Otu004202,0
Otu004203,0
Otu004204,0
Otu004205,0
Otu004206,0
Otu004207,0
Otu004208,0
Otu004209,0
Otu004210,0
Otu004211,0
Otu004212,0
Otu004213,0
Otu004214,0
Otu004215,0
Otu004216,0
Otu004217,0
Otu004218,0
Otu004219,0
Otu004220,0
Otu004221,0
Otu004222,0
Otu004223,0
Otu004224,0
Otu004225,0.000877193
Otu004226,0
Otu004227,0
Otu004228,0
Otu004229,0.001940052
Otu004230,0.001940052
Otu004231,0.001606746
Otu004232,0
Otu004233,0.001206855
Otu004234,0.000412703
Otu004235,0
Otu004236,0
Otu004237,0.002340247
Otu004238,0.00273224
Otu004239,0.00273224
Otu004240,0.00273224
Otu004241,0.00273224
Otu004242,0.00273224
Otu004243,0.002261368
Otu004244,0.004304778
Otu004245,0.004304778
Otu004246,0.004304778
Otu004247,0.00329273
Otu004248,0.001434926
Otu004249,0.00142949
Otu004250,0.00142949
Otu004251,0.001268633
Otu004252,0
Otu004253,0
Otu004254,0
Otu004255,0
Otu004256,0
Otu004257,0
Otu004258,0
Otu004259,0
Otu004260,0
Otu004261,0
Otu004262,0
Otu004263,0
Otu004264,0
Otu004265,0
Otu004266,0
Otu004267,0
Otu004268,0
Otu004269,0
Otu004270,0
Otu004271,0
Otu004272,0
Otu004273,0
Otu004274,0
Otu004275,0
Otu004276,0.000675311
Otu004277,0
Otu004278,0
Otu004279,0
Otu004280,0
Otu004281,0
Otu004282,0.001508978
Otu004283,0.001508978
Otu004284,0
Otu004285,0
Otu004286,0
Otu004287,0.000474901
Otu004288,0
Otu004289,0
Otu004290,0
Otu004291,0
Otu004292,0
Otu004293,0
Otu004294,0
Otu004295,0
Otu004296,0
Otu004297,0
Otu004298,0
Otu004299,0
Otu004300,0
Otu004301,0
Otu004302,0
Otu004303,0
Otu004304,0
Otu004305,0
Otu004306,0
Otu004307,0
Otu004308,0
Otu004309,0
Otu004310,0
Otu004311,0
Otu004312,0
Otu004313,0
Otu004314,0
Otu004315,0
Otu004316,0
Otu004317,0
Otu004318,0
Otu004319,0
Otu004320,0
Otu004321,0
Otu004322,0
Otu004323,0
Otu004324,0
Otu004325,0
Otu004326,0
Otu004327,0
Otu004328,0
Otu004329,0
Otu004330,0
Otu004331,0
Otu004332,0
Otu004333,0
Otu004334,0
Otu004335,0
Otu004336,0
Otu004337,0
Otu004338,0
Otu004339,0
Otu004340,0
Otu004341,0
Otu004342,0
Otu004343,0
Otu004344,0
Otu004345,0
Otu004346,0
Otu004347,0
Otu004348,0
Otu004349,0
Otu004350,0
Otu004351,0
Otu004352,0
Otu004353,0
Otu004354,0
Otu004355,0
Otu004356,0
Otu004357,0
Otu004358,0
Otu004359,0
Otu004360,0
Otu004361,0
Otu004362,0
Otu004363,0
Otu004364,0
Otu004365,0
Otu004366,0
Otu004367,0
Otu004368,0
Otu004369,0
Otu004370,0
Otu004371,0
Otu004372,0
Otu004373,0
Otu004374,0
Otu004375,0
Otu004376,0
Otu004377,0.000910747
Otu004378,0
Otu004379,0
Otu004380,0
Otu004381,0
Otu004382,0
Otu004383,0
Otu004384,0
Otu004385,0
Otu004386,0
Otu004387,0
Otu004388,0
Otu004389,0
Otu004390,0
Otu004391,0
Otu004392,0
Otu004393,0
Otu004394,0
Otu004395,0
Otu004396,0
Otu004397,0
Otu004398,0
Otu004399,0
Otu004400,0
Otu004401,0
Otu004402,0
Otu004403,0
Otu004404,0
Otu004405,0
Otu004406,0.000646684
Otu004407,0
Otu004408,0
Otu004409,0
Otu004410,0
Otu004411,0
Otu004412,0
Otu004413,0
Otu004414,0
Otu004415,0
Otu004416,0
Otu004417,0
Otu004418,0
Otu004419,0
Otu004420,0
Otu004421,0
Otu004422,0
Otu004423,0
Otu004424,0
Otu004425,0
Otu004426,0
Otu004427,0
Otu004428,0
Otu004429,0
Otu004430,0
Otu004431,0
Otu004432,0
Otu004433,0
Otu004434,0
Otu004435,0
Otu004436,0
Otu004437,0
Otu004438,0
Otu004439,0
Otu004440,0
Otu004441,0
Otu004442,0
Otu004443,0
Otu004444,0
Otu004445,0
Otu004446,0
Otu004447,0
Otu004448,0
Otu004449,0
Otu004450,0
Otu004451,0
Otu004452,0
Otu004453,0
Otu004454,0
Otu004455,0
Otu004456,0
Otu004457,0
Otu004458,0
Otu004459,0
Otu004460,0
Otu004461,0
Otu004462,0
Otu004463,0
Otu004464,0
Otu004465,0
Otu004466,0
Otu004467,0
Otu004468,0
Otu004469,0
Otu004470,0
Otu004471,0
Otu004472,0
Otu004473,0
Otu004474,0
Otu004475,0
Otu004476,0
Otu004477,0
Otu004478,0
Otu004479,0
Otu004480,0
Otu004481,0
Otu004482,0
Otu004483,0
Otu004484,0
Otu004485,0
Otu004486,0
Otu004487,0
Otu004488,0
Otu004489,0
Otu004490,0
Otu004491,0
Otu004492,0
Otu004493,0
Otu004494,0
Otu004495,0
Otu004496,0
Otu004497,0
Otu004498,0
Otu004499,0
Otu004500,0
Otu004501,0
Otu004502,0
Otu004503,0
Otu004504,0
Otu004505,0
Otu004506,0
Otu004507,0
Otu004508,0
Otu004509,0
Otu004510,0
Otu004511,0
Otu004512,0
Otu004513,0
Otu004514,0
Otu004515,0
Otu004516,0
Otu004517,0
Otu004518,0
Otu004519,0
Otu004520,0
Otu004521,0
Otu004522,0
Otu004523,0
Otu004524,0
Otu004525,0
Otu004526,0
Otu004527,0
Otu004528,0
Otu004529,0
Otu004530,0
Otu004531,0
Otu004532,0
Otu004533,0
Otu004534,0
Otu004535,0
Otu004536,0
Otu004537,0
Otu004538,0
Otu004539,0
Otu004540,0
Otu004541,0
Otu004542,0
Otu004543,0
Otu004544,0
Otu004545,0
Otu004546,0
Otu004547,0
Otu004548,0
Otu004549,0
Otu004550,0
Otu004551,0
Otu004552,0
Otu004553,0
Otu004554,0
Otu004555,0
Otu004556,0
Otu004557,0
Otu004558,0
Otu004559,0
Otu004560,0
Otu004561,0
Otu004562,0
Otu004563,0
Otu004564,0
Otu004565,0
Otu004566,0.001434926
Otu004567,0
Otu004568,0
Otu004569,0
Otu004570,0
Otu004571,0
Otu004572,0
Otu004573,0
Otu004574,0
Otu004575,0
Otu004576,0
Otu004577,0
Otu004578,0
Otu004579,0
Otu004580,0
Otu004581,0
Otu004582,0
Otu004583,0
Otu004584,0
Otu004585,0
Otu004586,0
Otu004587,0
Otu004588,0
Otu004589,0
Otu004590,0
Otu004591,0
Otu004592,0
Otu004593,0
Otu004594,0
Otu004595,0
Otu004596,0
Otu004597,0
Otu004598,0
Otu004599,0
Otu004600,0
Otu004601,0
Otu004602,0
Otu004603,0
Otu004604,0
Otu004605,0
Otu004606,0
Otu004607,0
Otu004608,0
Otu004609,0
Otu004610,0
Otu004611,0
Otu004612,0
Otu004613,0
Otu004614,0
Otu004615,0
Otu004616,0
Otu004617,0
Otu004618,0
Otu004619,0
Otu004620,0
Otu004621,0
Otu004622,0
Otu004623,0
Otu004624,0
Otu004625,0
Otu004626,0
Otu004627,0
Otu004628,0
Otu004629,0
Otu004630,0
Otu004631,0
Otu004632,0
Otu004633,0
Otu004634,0
Otu004635,0
Otu004636,0
Otu004637,0
Otu004638,0
Otu004639,0
Otu004640,0
Otu004641,0
Otu004642,0
Otu004643,0
Otu004644,0
Otu004645,0
Otu004646,0
Otu004647,0
Otu004648,0
Otu004649,0
Otu004650,0
Otu004651,0
Otu004652,0
Otu004653,0
Otu004654,0
Otu004655,0
Otu004656,0
Otu004657,0
Otu004658,0
Otu004659,0
Otu004660,0
Otu004661,0
Otu004662,0
Otu004663,0
Otu004664,0
Otu004665,0
Otu004666,0
Otu004667,0
Otu004668,0
Otu004669,0
Otu004670,0
Otu004671,0
