Group,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Control,Control,Control
ASV000736,0,0,0,0,0,0.180072029,0.048614323,0.082432972,0.05121198,0,0.010048232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009890219,0.030905532,0,0,0.036670334,0,0.007029877,0,0.009341429,0,0,0,0,0,0,0,0,0,0
ASV000737,0,0,0,0.003144753,0,0,0,0.044592808,0.001786735,0,0.075998059,0.041427166,0,0.003844084,0,0,0,0.016637961,0.048399346,0.009107468,0,0.003376553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000738,0,0.038838722,0,0.031870902,0,0,0.025271573,0.008421762,0.007070761,0,0,0,0,0,0,0,0,0,0.002011425,0.004553734,0,0.003376553,0,0.181570586,0,0,0,0.124575311,0.009890219,0,0,0,0.018335167,0,0.007029877,0,0,0,0,0,0,0,0,0,0,0,0
ASV000739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339673913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017491405,0,0,0.004228777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066619293,0,0.093611013,0.005298247,0
ASV000741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002374507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126766342,0,0
ASV000742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002382484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021509077,0,0,0.075899091,0.061329773,0
ASV000743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095328885,0,0.069252078
ASV000744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083412774,0.048567266,0
ASV000745,0,0,0,0,0,0,0,0,0,0,0,0.005178396,0,0,0,0,0,0,0.002011425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061901618,0,0.023367864,0
ASV000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056949488,0
ASV000747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060929842,0
ASV000748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060929842,0
ASV000749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060929842,0
ASV000750,0,0,0,0.004193004,0,0.06002401,0.003231853,0.00466592,0.01115039,0,0.010048232,0.029718674,0,0.03050222,0,0.008538251,0.02984429,0,0,0,0,0,0,0,0,0,0,0,0.029670656,0.030905532,0,0.010203041,0.055005501,0.053533191,0.042179262,0,0,0,0,0,0,0,0,0,0,0,0
ASV000751,0,0.073282471,0,0.002096502,0,0,0.003231853,0.00233296,0.00353538,0,0.015202222,0.035311153,0.080682342,0.010663254,0,0.017076503,0.022079221,0.009700262,0,0.013661202,0.006879356,0.009080394,0,0,0,0,0,0,0.019780437,0,0,0.010203041,0.018335167,0,0.021089631,0,0,0.009214042,0.027766209,0,0,0,0,0,0,0,0
ASV000752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016621551,0,0.014400922,0.002114388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09024596,0.015681743,0
ASV000753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027583969,0
ASV000754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060046801,0
ASV000755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116149015,0,0,0,0.032672524,0
ASV000756,0.227007127,0.10505796,0,0.005241255,0,0,0.003231853,0.00466592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592738948,0.045392646,0,0,0,0,0.019780437,0.010301844,0.013863857,0.040812162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000757,0,0,0,0,0,0,0,0.046868004,0.00353538,0,0.019852325,0,0.046104195,0.013019795,0,0.017076503,0.016955716,0,0.000687838,0,0.006500353,0,0,0,0,0,0,0,0,0.030905532,0.013863857,0.010203041,0.091675834,0.017844397,0.056239016,0.01040691,0.018682858,0,0,0,0,0,0,0,0,0,0
ASV000758,0,0,0,0.001048251,0,0,0,0.027888487,0.004060584,0,0.094045804,0.025891979,0,0,0,0,0,0.008779408,0.013542781,0.007174631,0.017386672,0.041421309,0,0.090785293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000759,0,0.019419361,0,0,0,0,0.003231853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73612684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004017738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126775,0.138474648,0.070190948,0
ASV000762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105767,0.011939947,0.001375677,0.014349261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086733454,0.005359775,0
ASV000763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147283749,0,0
ASV000764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04090078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022845953,0.051556416,0
ASV000765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002211533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053295434,0.020633873,0.016318538,0,0
ASV000766,0,0.020742585,0,0,0,0,0,0,0,0,0,0,0,0,0.062554133,0,0,0,0,0,0,0,0,0.045392646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042109471,0
ASV000767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05916376,0
ASV000768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056514636,0
ASV000769,0.012291052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051759834,0,0,0,0,0,0.016079325,0.001648859
ASV000770,0.019747235,0,0,0,0,0,0,0.006543841,0,0,0.028049759,0,0,0.005331627,0,0,0,0.002374507,0.010057124,0.004553734,0.054514564,0.052383836,0.024697456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000771,0.086037365,0,0,0,0,0,0,0.04209505,0.00176769,0,0.014652117,0.134002457,0,0.003844084,0,0,0,0,0.00402285,0.023703302,0.041588073,0.003188877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000772,0.049164208,0,0,0.002096502,0,0,0,0.137644644,0.004060584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045392646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291149068,0.082850041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002236236,0.002374507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053295434,0,0.188291035,0.011479536,0
ASV000775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002374507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07110128,0.039736854,0
ASV000776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009791123,0.051997359,0
ASV000777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003376553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006527415,0.051997359,0
ASV000778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054264871,0
ASV000779,0,0,0,0.001048251,0,0,0.095697969,0.045433286,0.045927955,0,0.003349411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020603688,0,0,0.036670334,0,0.014059754,0,0,0.018428084,0,0,0,0,0,0,0,0,0
ASV000780,0,0.061801222,0,0.003965775,0.395626529,0,0,0.004210881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009890219,0.010301844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254470607,0.002679887,0
ASV000782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007174631,0.002114388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029577048,0,0,0,0,0.075051351,0.026675819,0.006595436
ASV000783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026109661,0.016316292,0
ASV000784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030112708,0.071060579,0,0.016318538,0.034227069,0
ASV000785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003233421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172783603,0.074258906,0
ASV000786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002911971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016507098,0.017874166,0.050333348,0
ASV000787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054859481,0
ASV000788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057397678,0
ASV000789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073569294,0
ASV000790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08974091,0
ASV000791,0,0,0,0,0,0,0.024050144,0.069250093,0.027917929,0,0.034396395,0.021027072,0,0.009175711,0,0.025614754,0.005578239,0.003233421,0,0,0,0,0.049394912,0,0,0,0,0,0,0.020603688,0.027727714,0.010203041,0.018335167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181570586,0,0,0,0,0,0.061811064,0.110910855,0.051015203,0.29336267,0.178443969,0.091388401,0.02081382,0.009341429,0,0,0,0,0,0,0,0,0,0
ASV000793,0,0,0,0,0.00719321,0,0.003014681,0,0.004060584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019780437,0.082414752,0.041591571,0,0.018335167,0.017844397,0.07029877,0.072848371,0,0.046070211,0.069415521,0.044365572,0.015593326,0.004301815,0.031089003,0.020633873,0,0,0
ASV000794,0,0,0,0,0.280535175,0,0.003517287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009890219,0.072112908,0.041591571,0.030609122,0,0,0.077328647,0,0,0,0,0,0,0,0,0,0,0,0
ASV000795,0,0.051643195,0,0.054529411,0,0,0,0,0.007070761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010301844,0.027727714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000796,0,0,0,0,0,0,0.003014681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046557655,0.04415206,0
ASV000797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002114388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039971576,0,0.207872962,0,0
ASV000798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002236236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01305483,0.050333348,0.003297718
ASV000799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052822714,0
ASV000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052822714,0
ASV000801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053803381,0
ASV000802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021509077,0,0,0,0.043269018,0
ASV000803,0,0.042381861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020603688,0,0.030609122,0.073340667,0.124910778,0.210896309,0.031220731,0.12143858,0,0,0,0,0,0,0,0,0,0
ASV000804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126775,0.309925515,0,0
ASV000805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07110128,0,0
ASV000806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028871138,0,0,0.002374507,0,0,0.002382484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083301637,0.027624229,0
ASV000807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038716338,0,0,0.043465573,0.03557014,0
ASV000808,0,0,0,0,0.201409869,0,0,0.00233296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061811064,0.013863857,0.061218243,0.055005501,0.035688794,0.056239016,0,0.028024288,0.009214042,0.055532417,0,0,0,0,0,0,0,0
ASV000809,0,0,0,0.000991444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038692558,0.006722113,0.040426887,0.006879356,0.008406481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713476784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199615075,0.015681743,0
ASV000812,0,0,0,0,0,0,0,0,0.00176769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021603894,0
ASV000813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025150089,0
ASV000814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849021,0,0,0,0.002382484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098941753,0,0,0,0.011960615,0
ASV000815,0.278359114,0.019419361,0.179856115,0.009036609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172882193,0.49931911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000816,0,0.547421049,0.299760192,0.002974332,0.050352467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.013248733,0.074092368,0,0,0,0,0,0,0,0,0,0,0,0,0.041627641,0.009341429,0,0,0,0,0,0,0,0,0,0
ASV000817,0,0,0,0.03144753,0,0,0,0.008421762,0,0,0.010950522,0.029183437,0.023052098,0.003844084,0,0,0,0.003233421,0,0,0,0.003188877,0.049394912,0,0,0,0,0.011325028,0,0.010301844,0,0.020406081,0,0,0.042179262,0,0.009341429,0.009214042,0,0,0,0,0,0,0,0,0
ASV000818,0,0.041933515,0,0.002096502,0,0,0.006463706,0.015420642,0.009888858,0,0.036843516,0.034775916,0.011526049,0,0,0,0.001105767,0,0,0,0,0,0.024697456,0,0,0,0,0.033975085,0.019780437,0.082414752,0.013863857,0.010203041,0.036670334,0.017844397,0.042179262,0,0.009341429,0,0,0,0,0,0,0,0,0,0
ASV000819,0,0.02119093,0,0.001048251,0,0,0.009695559,0.126916825,0,0,0.041401184,0.027376536,0,0,0,0,0.008920241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009341429,0,0,0,0,0,0,0,0,0,0
ASV000820,0,0,0,0,0,0,0.051182277,0.058590569,0.028148099,0.083106364,0.006698821,0.023469804,0.034578147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000821,0,0,0,0,0,0,0.013783716,0.015490243,0.009907903,0,0.038907846,0.107406314,0.011526049,0.05418527,0,0,0,0,0,0,0,0,0,0.045392646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002114388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075501865,0,0.090165272,0.002649124,0
ASV000823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005528833,0.008706527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126775,0.059580553,0.000883041,0
ASV000824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050346649,0
ASV000825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052982472,0
ASV000826,0.064076575,0,0,0.008386008,0,0.06002401,0.05412965,0.008876801,0.009888858,0,0,0,0,0,0,0,0,0.003233421,0,0,0,0,0,0,0,0,0,0,0.019780437,0,0,0.010203041,0.055005501,0,0.035149385,0.01040691,0.018682858,0,0,0.051759834,0,0,0,0.004126775,0,0,0
ASV000827,0.010307153,0.042381861,0,0.002039695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019780437,0.010301844,0.055455428,0.061218243,0.110011001,0,0.154657293,0,0,0,0,0.044365572,0.062373304,0,0,0.020633873,0,0,0
ASV000828,0,0,0,0.001048251,0,0,0,0.010754722,0.012181752,0,0.020096463,0.04691905,0,0,0,0.025614754,0,0,0,0,0,0,0,0,0,0,0,0,0.20769459,0.010301844,0.013863857,0,0.018335167,0.196288365,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000829,0,0,0,0,0,0,0,0,0.004060584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291149068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007147452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197278472,0,0
ASV000831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098415557,0.029140359,0
ASV000832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007982435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03553029,0,0.055951043,0.039253743,0
ASV000833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058746736,0.034664906,0
ASV000834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020633873,0
ASV000835,0.240868644,0.063124445,0,0.004193004,0,0,0,0.053153772,0.012181752,0,0.025296671,0.008035212,0,0,0,0,0,0,0.003485657,0,0,0.002514964,0.074092368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000836,0.076801163,0.042381861,0,0.001048251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123487281,0.045392646,0,0,0,0,0.039560874,0.05150922,0,0.20406081,0.018335167,0,0.049209139,0,0,0,0,0,0.109153282,0,0,0,0,0,0
ASV000837,0.042778976,0.456804561,0,0.007988358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098789825,0.226963232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024697456,0,0,0,0,0,0,0,0.013863857,0,0,0,0.028119508,0.01040691,0,0,0,0.007394262,0.327459847,0,0.008882572,0.119676461,0,0,0
ASV000839,0,0.042381861,0,0.111824938,0,0,0.003014681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024697456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000840,0,0,0,0.001048251,0,0,0.017586437,0.011279362,0.004060584,0,0,0,0,0,0,0,0,0.009700262,0.00402285,0.011728365,0.004228777,0.050737449,0,0,0,0,0,0,0,0.082414752,0.041591571,0,0,0,0.042179262,0,0.009341429,0,0.027766209,0,0,0,0,0,0,0,0
ASV000841,0,0,0,0,0,0,0,0,0,0,0.003349411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356047869,0.020603688,0.055455428,0.020406081,0.018335167,0.089221984,0,0.052034551,0,0,0,0,0.046779978,0,0,0,0,0,0
ASV000842,0,0,0,0.113864633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165700083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV000843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007147452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159778441,0,0
ASV000844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001105767,0,0,0,0.00877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004126775,0.010651896,0.03708773,0.646477999
ASV000845,0,0.398096903,0.179856115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011850213,0.00243388,0.008244295
ASV000846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003957512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083412774,0.035321648,0
ASV000847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023933149,0
ASV000848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05209943,0
ASV000849,0.009873618,0,0,0.018868518,0,0,0.003231853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074092368,0,0,0,0,0,0.009890219,0,0.083183142,0.163248648,0.036670334,0,0.077328647,0,0,0,0,0,0,0,0,0,0,0,0
