OTU,Simper contribution,Day 1 mean,Day 1 std,Day 2 mean,Day 2 std,Day 3 mean,Day 3 std,Day 4 mean,Day 4 std,kruskal stats,kruskal p
ASV000467,5.276319041998733e-05,0.0083339258222741245,0.0096344675854775439,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV000998,5.266855513066008e-05,0.0,0.0,0.0075601167216123926,0.0077820569801251909,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV004934,5.2637234410994085e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000504,5.263723441084608e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004248,5.263723441084605e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004929,5.263723441082759e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004931,5.2637234410698044e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004932,5.2637234410661086e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004933,5.263723441066106e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004930,5.263723441064255e-05,0.0,0.0,0.0,0.0,0.0082111918544976806,0.011612378883878106,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003513,5.260296464298935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010921445322521517,0.0092575135789159657,6.5454545454545547,0.087887023002621148
ASV002004,5.214001672798626e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.002514964036014285,0.0035566962486119789,2.2121212121212332,0.52956481834603952
ASV003516,5.214001672798623e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.002514964036014285,0.0035566962486119789,2.2121212121212332,0.52956481834603952
ASV000372,5.1958955856024024e-05,0.0,0.0,0.0074582598673975332,0.0055340583868376597,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV001155,5.195739260769705e-05,0.0063836853865237618,0.0051702692359541138,0.0,0.0,0.0,0.0,0.0033765532144786601,0.0047751673499901916,4.3734939759036173,0.22385573160293995
ASV001341,5.168856666683733e-05,0.0058229248551547449,0.00823485930283923,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV000713,5.160323975931617e-05,0.0,0.0,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0084064812865072298,0.0062797242327641591,4.991967871485957,0.1723862419149772
ASV000535,5.157378354784622e-05,0.0021626063732009819,0.0030583872630553189,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV002671,5.1309361099686556e-05,0.0,0.0,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0090803944468321133,0.0011098275306959564,8.295379537953794,0.040285707871117751
ASV003222,5.128555396366476e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0041055959272488403,0.0058061894419390529,0.0033765532144786601,0.0047751673499901916,1.2811244979919816,0.73362005664389074
ASV000737,5.128555396318366e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0041055959272488403,0.0058061894419390529,0.0033765532144786601,0.0047751673499901916,1.2811244979919816,0.73362005664389074
ASV003875,5.1249356581646985e-05,0.0,0.0,0.0073564030131826746,0.01040352491152524,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000814,5.12493565815175e-05,0.0,0.0,0.0073564030131826746,0.01040352491152524,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002709,5.1249356581350944e-05,0.0,0.0,0.0073564030131826746,0.01040352491152524,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004276,5.113990916583156e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0033765532144786601,0.0047751673499901916,2.2121212121212332,0.52956481834603952
ASV003375,5.046109268613821e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0030909990108803167,0.0043713327224687657,0.0057038412323534536,0.0041168119732915044,2.6320132013201305,0.45190483994278396
ASV001117,5.0291671390996886e-05,0.0079435503333916326,0.0083386365184798857,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV002259,5.010789644066538e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002473,5.0107896440646886e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002468,5.0107896440646886e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001018,5.0107896440646886e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002470,5.010789644053585e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002472,5.0107896440517385e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002475,5.010789644051735e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002467,5.010789644051735e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001731,5.010789644051735e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000711,5.010789644051735e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002474,5.0107896440498845e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002469,5.0107896440498845e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002476,5.010789644048035e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002471,5.010789644048035e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002116,5.0107896440313846e-05,0.0079145231499802137,0.011192825978417848,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002689,4.9934167006012386e-05,0.0021105395066613902,0.0029847535942447594,0.0058851224105461392,0.0083228199292201942,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV001568,4.972595322818197e-05,0.0063505597318200919,0.0078882791778779483,0.0,0.0,0.0,0.0,0.002514964036014285,0.0035566962486119789,4.3734939759036173,0.22385573160293995
ASV000576,4.922990411613631e-05,0.0016089380632658384,0.001324448467042969,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,3.9317269076305386,0.26893139081308765
ASV001463,4.915687737300231e-05,0.0077643100506446837,0.0047013744195902067,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV003364,4.9119695119855456e-05,0.0015829046299960427,0.0022385651956835697,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV001100,4.905981341566762e-05,0.0043252127464019638,0.0061167745261106379,0.0044138418079096046,0.0062421149469151435,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV001480,4.8789341734134564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010129659643435983,0.014325502049970575,3.0000000000000053,0.39162517627108911
ASV000317,4.8789341734005036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010129659643435983,0.014325502049970575,3.0000000000000053,0.39162517627108911
ASV002436,4.820275142049709e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.002514964036014285,0.0035566962486119789,2.2121212121212332,0.52956481834603952
ASV000149,4.815317414913478e-05,0.0043671936413660585,0.0061761444771294216,0.0,0.0,0.0,0.0,0.0050299280720285701,0.0071133924972239578,2.2121212121212332,0.52956481834603952
ASV001084,4.7921117858840096e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003535,4.792111785867361e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003536,4.7921117858673597e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003533,4.7921117858655104e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003532,4.7921117858655084e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002030,4.792111785850708e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003534,4.792111785848855e-05,0.007569122306203436,0.010704355420693619,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000243,4.788540323015974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0099419836252964897,0.0082750899836078178,6.5454545454545547,0.087887023002621148
ASV002181,4.694351277297523e-05,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0067531064289573202,0.0095503346999803833,2.2121212121212332,0.52956481834603952
ASV001273,4.6943512772827204e-05,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0067531064289573202,0.0095503346999803833,2.2121212121212332,0.52956481834603952
ASV000898,4.6790142637531666e-05,0.0052763487666534761,0.0074618839856118975,0.0,0.0,0.0,0.0,0.0033765532144786601,0.0047751673499901916,2.2121212121212332,0.52956481834603952
ASV002589,4.6767370011173015e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002587,4.6767370011173015e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002588,4.6767370011173e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002586,4.6767370011154496e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002585,4.6767370011154496e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000823,4.6767370011136e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002462,4.6767370011025015e-05,0.0073868882733148658,0.010446637579856659,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000700,4.6182439744709314e-05,0.0,0.0,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0063777543926783371,0.0090195067596102862,2.2121212121212332,0.52956481834603952
ASV000009,4.618243974467232e-05,0.0,0.0,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0063777543926783371,0.0090195067596102862,2.2121212121212332,0.52956481834603952
ASV000539,4.613323637181471e-05,0.0,0.0,0.0,0.0,0.0071965949381291574,0.0052382821330861778,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV000965,4.6082137561502015e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003862,4.608213756131698e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003863,4.608213756116895e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001662,4.608213756116895e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001067,4.608213756116895e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000638,4.608213756116895e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003864,4.608213756115045e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001578,4.608213756115045e-05,0.0072786560689434296,0.010293574128549036,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003488,4.57630135284881e-05,0.0,0.0,0.0,0.0,0.0041055959272488403,0.0058061894419390529,0.0057038412323534536,0.0041168119732915044,3.9317269076305386,0.26893139081308765
ASV001269,4.549210991468728e-05,0.001081303186600491,0.0015291936315276595,0.0,0.0,0.0,0.0,0.0084064812865072298,0.0062797242327641591,4.991967871485957,0.1723862419149772
ASV004015,4.513563576532171e-05,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0063777543926783371,0.0090195067596102862,2.2121212121212332,0.52956481834603952
ASV001200,4.513563576515519e-05,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0063777543926783371,0.0090195067596102862,2.2121212121212332,0.52956481834603952
ASV001894,4.479193380365243e-05,0.0,0.0,0.0,0.0,0.0069873572597752799,0.0051631615712396774,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV002008,4.4791933803504437e-05,0.0,0.0,0.0,0.0,0.0069873572597752799,0.0051631615712396774,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV000873,4.451673580483737e-05,0.0070314014579625911,0.0043360056950575822,0.0,0.0,0.0,0.0,0.0,0.0,10.73493975903615,0.013248996527920921
ASV000635,4.43961942401446e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.00288176133252644,0.0040754259599812539,0.0033765532144786601,0.0047751673499901916,1.2811244979919816,0.73362005664389074
ASV000271,4.429828100614245e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0058915172504929447,0.0042974982984404254,4.3734939759036173,0.22385573160293995
ASV002450,4.4279530262499485e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0030909990108803167,0.0043713327224687657,0.0031888771963391686,0.0045097533798051431,1.2811244979919816,0.73362005664389074
ASV000455,4.38831420071876e-05,0.002136572939931186,0.0015111216275650397,0.0,0.0,0.0041055959272488403,0.0058061894419390529,0.002514964036014285,0.0035566962486119789,1.9785478547854893,0.57687109529737279
ASV000751,4.3735572896164116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0090803944468321133,0.0011098275306959564,10.73493975903615,0.013248996527920921
ASV002590,4.342684358201355e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002697,4.3426843581976545e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002694,4.3426843581847016e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002692,4.3426843581847016e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002693,4.342684358182852e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001399,4.342684358181001e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002695,4.3426843581810004e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002690,4.3426843581810004e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002691,4.342684358168048e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002696,4.3426843581513976e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000608,4.3426843581513976e-05,0.006859253396649518,0.0097004491812954664,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000867,4.3394342502149165e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0057038412323534536,0.0041168119732915044,4.3734939759036173,0.22385573160293995
ASV000595,4.3233155699984255e-05,0.00052763487666534754,0.00074618839856118986,0.0058851224105461392,0.0083228199292201942,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV001270,4.304813185786646e-05,0.0026902412498663298,0.0027619552282698453,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0033765532144786601,0.0047751673499901916,1.9785478547854893,0.57687109529737279
ASV001880,4.2831634392170784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0088927184286926222,0.0078690497860484949,6.5454545454545547,0.087887023002621148
ASV002434,4.283163439183772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0088927184286926222,0.0078690497860484949,6.5454545454545547,0.087887023002621148
ASV000626,4.283163439183772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0088927184286926222,0.0078690497860484949,6.5454545454545547,0.087887023002621148
ASV002958,4.262169180598483e-05,0.0067320799804421625,0.0066750376897380037,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV003442,4.247213915435178e-05,0.0043671936413660585,0.0061761444771294216,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV000464,4.247213915433328e-05,0.0043671936413660585,0.0061761444771294216,0.0030444180594879286,0.0043054573092614085,0.0,0.0,0.0,0.0,2.2121212121212332,0.52956481834603952
ASV004903,4.2418683814512114e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001354,4.241868381451208e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002112,4.2418683814493575e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002499,4.241868381434558e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003189,4.241868381432708e-05,0.0,0.0,0.0060888361189758572,0.0086109146185228171,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001649,4.1983542621193415e-05,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0065654304108178282,0.0046481471223835877,4.991967871485957,0.1723862419149772
ASV000672,4.1983542621156396e-05,0.0,0.0,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0065654304108178282,0.0046481471223835877,4.991967871485957,0.1723862419149772
ASV000931,4.197853298628282e-05,0.001081303186600491,0.0015291936315276595,0.0,0.0,0.00288176133252644,0.0040754259599812539,0.0057038412323534536,0.0041168119732915044,3.176567656765688,0.36519485749784514
ASV000652,4.170908453982051e-05,0.0,0.0,0.0059869792647609986,0.0042352712529972495,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV003861,4.134103049633719e-05,0.0065298000145670399,0.0053487803889815094,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV001309,4.134103049615218e-05,0.0065298000145670399,0.0053487803889815094,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV001069,4.126618212664985e-05,0.0,0.0,0.0030444180594879286,0.0043054573092614085,0.00288176133252644,0.0040754259599812539,0.002514964036014285,0.0035566962486119789,1.2811244979919816,0.73362005664389074
ASV003062,4.114251110583685e-05,0.0037455110031970247,0.002741989698038134,0.004515698662124464,0.0037293309575283928,0.0,0.0,0.0,0.0,5.2277227722772297,0.15586170772098523
ASV003688,4.107524387914055e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000552,4.107524387899255e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003691,4.107524387884454e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003317,4.107524387884454e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003690,4.107524387882602e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001712,4.107524387882602e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003689,4.1075243878678004e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000856,4.1075243878678004e-05,0.0064878191196029453,0.0091751617891659594,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004041,4.099948526499941e-05,0.0,0.0,0.0058851224105461392,0.0083228199292201942,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002185,4.099948526499941e-05,0.0,0.0,0.0058851224105461392,0.0083228199292201942,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000572,4.074560163649008e-05,0.0064357522530633536,0.0052977938681718758,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV000942,4.058078051549792e-05,0.0064097188197935586,0.0045333648826951199,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV002155,4.0489681065828766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0084064812865072298,0.0062797242327641591,6.5454545454545547,0.087887023002621148
ASV000397,4.0415959394653746e-05,0.0063836853865237618,0.0051702692359541138,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV003674,4.030071592901288e-05,0.0,0.0,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0058915172504929447,0.0042974982984404254,4.3734939759036173,0.22385573160293995
ASV002989,4.029020083851087e-05,0.0043671936413660585,0.0061761444771294216,0.0,0.0,0.0,0.0,0.0031888771963391686,0.0045097533798051431,2.2121212121212332,0.52956481834603952
ASV001112,4.020623647830543e-05,0.0063505597318200919,0.0078882791778779483,0.0,0.0,0.0,0.0,0.0,0.0,6.5454545454545547,0.087887023002621148
ASV002829,4.0086317152521166e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002827,4.008631715250267e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002477,4.008631715250267e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002830,4.008631715248417e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001850,4.008631715248417e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV000265,4.008631715248417e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002676,4.0086317152336134e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV002828,4.0086317152317635e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001549,4.0086317152188133e-05,0.006331618519984171,0.0089542607827342788,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004019,3.9690656084334634e-05,0.0,0.0,0.0,0.0,0.0030909990108803167,0.0043713327224687657,0.0050299280720285701,0.0071133924972239578,2.2121212121212332,0.52956481834603952
ASV000230,3.9629238332986975e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004924,3.962923833298696e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004918,3.9629238332857454e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004914,3.9629238332857454e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004922,3.9629238332838954e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004001,3.9629238332838954e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004923,3.9629238332838934e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004921,3.9629238332838934e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004916,3.9629238332838934e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004926,3.962923833282044e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004919,3.962923833282044e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV004915,3.962923833282044e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001400,3.962923833282044e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV003806,3.9629238332820415e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
ASV001904,3.962923833269092e-05,0.0,0.0,0.0,0.0,0.0061819980217606334,0.0087426654449375314,0.0,0.0,3.0000000000000053,0.39162517627108911
