Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu001348,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
Otu001349,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,NA
Otu001350,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oleibacter,NA
Otu001351,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Oleibacter,NA
Otu001352,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
Otu001353,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001354,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,NA
Otu001355,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
Otu001356,Bacteria,Proteobacteria,Deltaproteobacteria,Bradymonadales,NA,NA,NA
Otu001357,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
Otu001358,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Otu001359,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,haemolyticus
Otu001360,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,paludivivens
Otu001361,Bacteria,Patescibacteria,Gracilibacteria,NA,NA,NA,NA
Otu001362,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA,NA
Otu001363,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,NA
Otu001364,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
Otu001365,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA
Otu001366,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
Otu001367,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA
Otu001368,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
Otu001369,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Marinospirillum,NA
Otu001370,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,NA,NA,NA
Otu001371,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA
Otu001372,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Otu001373,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
Otu001374,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
Otu001375,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,NA,NA
Otu001376,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
Otu001377,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,NA,NA
Otu001378,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001379,Bacteria,NA,NA,NA,NA,NA,NA
Otu001380,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes_VC2.1_Bac22,NA,NA,NA
Otu001381,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001382,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,NA,NA
Otu001383,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001384,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001385,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001386,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001387,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001388,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001389,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
Otu001390,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
Otu001391,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,NA
Otu001392,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
Otu001393,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,odontolyticus
Otu001394,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
Otu001395,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,antarcticum
Otu001396,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,NA
Otu001397,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA
Otu001398,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,pseudoalcaligenes
Otu001399,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,NA
Otu001400,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,venustensis
Otu001401,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-013,NA
Otu001402,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Otu001403,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Conyzicola,NA
Otu001404,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
Otu001405,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
Otu001406,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
Otu001407,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA
Otu001408,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,NA
Otu001409,Bacteria,Elusimicrobia,Lineage_IIb,NA,NA,NA,NA
Otu001410,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,NA,NA
Otu001411,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
Otu001412,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
Otu001413,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Otu001414,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
Otu001415,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001416,Bacteria,NA,NA,NA,NA,NA,NA
Otu001417,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,NA
Otu001418,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ornatilinea,NA
Otu001419,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
Otu001420,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium,NA
Otu001421,Bacteria,Bacteroidetes,Bacteroidia,NA,NA,NA,NA
Otu001422,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA
Otu001423,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,NA
Otu001424,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,koreensis
Otu001425,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,NA
Otu001426,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA
Otu001427,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
Otu001428,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,NA
Otu001429,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
Otu001430,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Neptunomonas,NA
Otu001431,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
Otu001432,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
Otu001433,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
Otu001434,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,NA
Otu001435,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
Otu001436,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA
Otu001437,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sphaerochaeta,NA
Otu001438,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,NA
Otu001439,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
Otu001440,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,NA
Otu001441,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmata,NA
Otu001442,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Vulcanibacillus,NA
Otu001443,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,NA
Otu001444,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
Otu001445,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio_2,NA
Otu001446,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
Otu001447,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
Otu001448,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingopyxis,lamellibrachiae
Otu001449,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA,NA
Otu001450,Bacteria,Planctomycetes,NA,NA,NA,NA,NA
Otu001451,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
Otu001452,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,NA
Otu001453,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,Nisaea,NA
Otu001454,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,cangingivalis
Otu001455,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Otu001456,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,NA
Otu001457,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),NA,NA,NA
Otu001458,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella_3,NA
Otu001459,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
Otu001460,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,intestinalis
Otu001461,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
Otu001462,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
Otu001463,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
Otu001464,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
Otu001465,Bacteria,Firmicutes,Clostridia,Clostridiales,Caldicoprobacteraceae,Caldicoprobacter,NA
Otu001466,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Otu001467,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,NA
Otu001468,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
Otu001469,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
Otu001470,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
Otu001471,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA
Otu001472,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-003,NA
Otu001473,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,NA
Otu001474,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
Otu001475,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,NA
Otu001476,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
Otu001477,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001478,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,Izimaplasmataceae,NA,NA
Otu001479,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudodonghicola,NA
Otu001480,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,NA
Otu001481,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,NA
Otu001482,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,NA
Otu001483,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda,NA
Otu001484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
Otu001485,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Antarctobacter,heliothermus
Otu001486,Bacteria,NA,NA,NA,NA,NA,NA
Otu001487,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
Otu001488,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,normanense
Otu001489,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,NA
Otu001490,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
Otu001491,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,NA
Otu001492,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Candidatus_Ovatusbacter,NA
Otu001493,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,capnocytophagoides
Otu001494,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
Otu001495,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Marinospirillum,NA
Otu001496,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,NA,NA,NA
Otu001497,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
Otu001498,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,NA
Otu001499,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,NA
Otu001500,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
Otu001501,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,NA
Otu001502,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,NA
Otu001503,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,NA
Otu001504,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Dechloromonas,NA
Otu001505,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca,NA
Otu001506,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-002,bacterium
Otu001507,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Herminiimonas,NA
Otu001508,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,NA,NA
Otu001509,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,NA
Otu001510,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,pigrum
Otu001511,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,NA,NA,NA
Otu001512,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Curtissbacteria,NA,NA,NA
Otu001513,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Otu001514,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,NA,NA
Otu001515,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,NA,NA,NA
Otu001516,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001518,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001519,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium,NA
Otu001520,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
Otu001521,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Abyssivirga,NA
Otu001522,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
Otu001523,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Anaerocella,NA
Otu001524,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XI,Finegoldia,magna
Otu001525,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,NA,NA
Otu001526,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
Otu001527,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhapis,NA
Otu001528,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,profundus
Otu001529,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,NA
Otu001530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,NA
Otu001531,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,NA
Otu001532,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
Otu001533,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Turicella,otitidis
Otu001534,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
Otu001535,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-005,NA
Otu001536,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
Otu001537,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetitomaculum,NA
Otu001538,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,NA,NA,NA
Otu001539,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
Otu001540,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA
Otu001541,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,NA,NA
Otu001542,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,NA,NA
Otu001543,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,NA
Otu001544,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
Otu001545,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,NA,NA,NA
Otu001546,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,NA
Otu001547,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
Otu001548,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,NA
Otu001549,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,NA
Otu001550,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosoarchaeum,NA
Otu001551,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
Otu001552,Bacteria,Firmicutes,Clostridia,Clostridiales,JTB215,NA,NA
Otu001553,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001554,Bacteria,Tenericutes,Mollicutes,Izimaplasmatales,NA,NA,NA
Otu001555,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001556,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes_VC2.1_Bac22,NA,NA,NA
Otu001557,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001558,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,NA,NA,NA
Otu001559,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,NA,NA,NA
Otu001560,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001561,Bacteria,Firmicutes,Clostridia,Clostridiales,Defluviitaleaceae,Defluviitaleaceae_UCG-011,NA
Otu001562,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
Otu001563,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
Otu001564,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
Otu001565,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Sunxiuqinia,NA
Otu001566,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,dalianensis
Otu001567,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,NA
Otu001568,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Liptonbacteria,NA,NA,NA
Otu001569,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
Otu001570,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Tepidimonas,NA
Otu001571,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
Otu001572,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG-014,NA
Otu001573,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_9,NA
Otu001574,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,NA
Otu001575,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,NA
Otu001576,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
Otu001577,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,insulae
Otu001578,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,denitrificans
Otu001579,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,NA
Otu001580,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,NA
Otu001581,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
Otu001582,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,NA
Otu001583,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,oc32,NA
Otu001584,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,C39,NA
Otu001585,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,NA,NA,NA
Otu001586,Archaea,Nanoarchaeaeota,Woesearchaeia,NA,NA,NA,NA
Otu001587,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,NA,NA
Otu001588,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,NA
Otu001589,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,NA,NA,NA
Otu001590,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Saccharofermentans,NA
Otu001591,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,NA
Otu001592,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
Otu001593,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA
Otu001594,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
Otu001595,Bacteria,Patescibacteria,NA,NA,NA,NA,NA
